,content
141,"Luluskan 557 Sarjana, Lulusan UAJY diharapkan Bermartabat dan Membawa Berkat https://t.co/L63uQw3QRj"
142,"Paduan Suara Mahasiswa Universitas Atma Jaya Yogyakarta Dengan Bangga Mempersembahkan 
KONSER NEW COMERS 2018 PSM UAJY
-C A R I L L O N - 
[OPEN SPONSORSHIP]

#PSMUAJY #WELOVETOSING #JOGJAEVENT #EVENTJOGJA https://t.co/il8UYvP2tM"
143,"UAJY Luluskan 557 Wisudawan dan Wisudawati, Elvina Oktaviani jadi Lulusan Terbaik https://t.co/bD0i9wNPd3"
144,"Bridge Desain and Tender Competition Mahasiswa Teknik Sipil Universitas Atma Jaya Yogyakarta.
.
#universitasatmajayayogyakarta #uajy #sipiluajy #ftuajy #tekniksipil #bridgedesign… https://t.co/qkxzHxJHna"
145,"Chinese Calligraphy Workshop 
Senin, 5 Maret 2019
13.00 - 15.00 WIB
di Ruang Seminar Perpustakaan https://t.co/yHlUof46wa"
146,"Info from @infofjk  -  Hai hai!👀👀 UKM FJK dan Spasi lagi kolaborasi nih!!!! ---Apa tuh FJK? Apa tuh Spasi?---
Jadi, FJK singkatan Fotografi  Jurnalistik Klub📷 dan, Spasi singkatan dari… https://t.co/Mgr0IGnyEo"
147,"Info from biropersseutas  -  [Management Action HMPSM 2019]
Halo sobat UAJY!

We challenge you, mahasiswa program studi  management 2016, 2017, dan 2018 untuk ikut serta dalam kompetisi… https://t.co/eKjuHy3KuM"
148,"Info from vaneshaastrih  -  Himpunan Mahasiswa Sipil Universitas Atma Jaya Yogyakarta dalam rangkaian Civil Engineering Days 2019 dengan bangga mempersembahkan :

SEMINAR… https://t.co/XORKZOJKqc"
149,@JogjaVersitas @uajy udah jadi nih min? apakah sudah sesuai dengan fungsinya? @uajy
150,"Barusan di interview sama dosen dari UAJY kata nya tulisan"" di medsos kita berpengaruh buat interview pas kerja nanti..

Hmmm.. yaudah saya mulai tulisan tulisan yang bagua deh"
151,"“Sebab, rintih suara yang terdengar di telingamu ini adalah suka duka yang disiratkan perasaan. 
Semoga tersampaikan.
Semoga...”

NEW COMERS PSM UAJY PROUDLY PRESENT ! 🔊🔊
Stay tuned for more information. 

#psmuajy #welovetosing https://t.co/zEoOjhDoxw"
152,"ASPIRASI TANPA DEMONSTRASI, SEMANGAT YANG DITULARKAN PUBLIC HEARING FE UAJY https://t.co/YJXYLH459W https://t.co/zyJTO8gXn2"
153,ASRAMA MAHASISWA UAJY https://t.co/itVUd80k98 https://t.co/XzTzy7jNeN
154,@IgnatiusAryono Beliau Kepala LPPM UAJY pak
155,"1. UAJY Siloam Hackathon (Pendaftaran sampai 12 April 2019)
Info lebih lanjut : https://t.co/ocpnvAFX7E
Link portal lomba :
https://t.co/zG8PCY3kvk"
156,"Yuk, Buat Weekend di UAJY Lebih Bermakna https://t.co/4qBHU9QUe1 https://t.co/NG2LVZWRtB"
157,Tiga Spot Foto Wisuda Menarik di Kampus II UAJY https://t.co/ifvYTVAGgI https://t.co/eJNztOrUGt
158,"Gelar Pertunjukan Barongsai, UAJY Suguhkan Hiburan Untuk Warga Yogya | GudegNet https://t.co/kS0sjqaokF lewat @gudegnet"
159,"Gelar Pertunjukan Barongsai, UAJY Suguhkan Hiburan Untuk Warga Yogya | GudegNet https://t.co/Drail5gFgO via @gudegnet #UAJYBerita #AtmaJogja #UAJY"
160,"Rayakan Imlek, UAJY Gelar Pertunjukan Barongsai https://t.co/dw8xk55ZtX #UAJYBerita #UAJY #AtmaJogja"
161,"Info from vaneshaastrih  -  [TINJAU LAPANGAN 2019]

Halo teman-teman!
Kali ini CED mengadakan tinjauan lapangan ke Surabaya dan Bali!
Jadi tunggu apalagi? Ayo daftarkan dirimu dan… https://t.co/SBEBI1QbmF"
162,"SELAMAT PAGI TEAM 🌄

Kami mengundang seluruh anggota MB Atma Jaya Yogyakarta untuk datang pada acara PELANTIKAN PENGURUS HARIAN 2019/2020
Pada :
📆 : Minggu, 24 Februati 2019
🕑 : 17.00 - selesai
📍 : Auditorium Kampus 3, UAJY

Save the date and be ontime guys

#VIVAMBA https://t.co/6wM051XBVE"
163,@elvooos kamu pindah ajalah ke asrama uajy.. biar kalo telat tinggal lompat 😂😂
164,Pembekalan Persiapan Purnakarya UAJY https://t.co/OI6z7bam4B https://t.co/H0hs2RDv79
165,KHSP UAJY Gelar Lomba Menghias Lampion https://t.co/G4hnLTC1i0 https://t.co/iTkxtOZjMD
166,@skuidwodh @rlthingy2 mas tau nggak nak daftar uajy jalur raport tu rata2ne berapa?
167,"Halo UAJY! ACC on the Go akan datang ke Jogja lho.
Km yg ingin ikut program (JLDP) di Astra Credit Companies km bs daftar di link &amp; datang ke Antologi Collaboractive Space. Yuk langsung daftar ke https://t.co/v6KsyfYsrx /scan barcodenya &amp; masukkan kode referensi UAJY2019! @uajy https://t.co/HsaChoLyN4"
168,"Mengemban visi misi Kantor Humas (KHSP) UAJY, kami berkunjung ke Yayasan Kasih Anak Kanker Jogja untuk berbagi kasih.
Sayangnya anak-anak baru nonton film di bioskop karena ada sponsor… https://t.co/75JmdCYaVK"
169,"Ra jelas sih kui angka ne. Btw ini FISIP UAJY mau deklarasi dukungan alumnu gak?, untuk salah satu capres? https://t.co/Y6U5DsrI6t"
170,#LiveStream UAJY International Day 2019 di Universitas Atma Jaya Yogtakarta. Ibu Indy Hardono selaku koordinator beasiswa Nuffic Neso Indonesia memberikan penjelasan seputar #studidibelanda dan #InfoBeasiswa 😊 https://t.co/ItWytbm0TY
171,Digital Lounge @Campus Hadir di Yogyakarta https://t.co/0IdnkOm9sX via @swamediainc #UAJYBerita #UAJY #AtmaJogja
172,KPU DIY Jalin Kerjasama dengan UAJY Lewat Event 'KPU Goes to Campus' https://t.co/sTAFuPxIkf via @tribunjogja #UAJYBerita #UAJY #AtmaJogja
173,"Info from kkp_uajy  -  IELTS COACHING CLINIC
Kapan lagi???!!
Buruan daftar! Kuota terbatas 😀 https://t.co/54BKS0cZQt"
174,"Info from @kpbbuajy  -  Ayooo gabung KPBB! Oprec untuk bidang multimedia!! #SS #Oprec #KPBB
STUDENT STAFF RECRUITMENT
Kantor Pelatihan Bahasa dan Budaya Universitas Atma Jaya… https://t.co/DEjru93J74"
175,"[VALENTINE'S DAY]

'Love doesn't make the world go round, love is what makes the ride worthwhile.' ☺

Cinta dan kasih sayang yang sesungguhnya adalah cinta yang hanya akan memberi tanpa pernah berpikir untuk meminta. 

Selamat Hari Kasih Sayang dari Himaforka. ❤❤ https://t.co/P66qdOW4Dk"
176,"[VALENTINE'S DAY]

Happy Valentine's Day 💕
Semoga di hari kasih sayang ini tidak hanya sekali dalam setahun,tetapi dapat berbagi kasih sayang setiap hari 😇 https://t.co/aZvNKFhog4"
177,"[ REMINDER DONOR DARAH ]
diingatkan kembali kepada seluruh pendonor darah bahwa donor darah akan diselenggarakan pada
🕰️  : 08.30 - 13.00.
📍  : Terminal FBE kampus 3, UAJY. 
Give your blood and be a saviour 💉 https://t.co/98sBVRkr2T"
178,"15/2/19 17.00 Barongsai &amp; Liong Naga LED di Halaman Kampus 2 UAJY | FREE | Terbuka untuk UMUM  ~@uajy
 
https://t.co/4ijQ0wLLBg"
179,"15/2/19 17.00 Barongsai &amp; Liong Naga LED di Halaman Kampus 2 UAJY | FREE | Terbuka untuk UMUM  ~@uajy
 
https://t.co/ASvomjlOmk"
180,@angelaasimbolon @uajy Wkwk
181,"Pertunjukan Barongsai &amp; Liong Naga LED | Jumat,15 Februari 2019 | 17.00 WIB | Halaman Kampus 2 UAJY | FREE | Terbuka untuk UMUM https://t.co/0MJAe3P0ak"
182,"UAJY &amp; CIMB Niaga mempersembahkan Pertunjukan Barongsai &amp; Liong Naga LED dari Naga Barongsai Isakuiki.
Jumat, 15 Februari 2019
Pukul 17.00 - selesai
di Halaman Parkir Depan Kampus 2 UAJY,… https://t.co/B5661wUh7D"
183,"@uajy Beri aku beasiswa min,"
184,"Pertunjukan Barongsai &amp; Liong Naga LED | Jumat,15 Februari 2019 | 17.00 WIB | Halaman Kampus 2 UAJY | FREE | Terbuka untuk UMUM https://t.co/tHd9jUIhwG"
185,"[INFO OPREC VOLUNTEER]

HMTI Open Recruitment Volunteer Jaga Retail FTI

Pendaftaran akan dibuka pada :
13 Februari-16 Februari 2019
Kuota : 
20 Volunteer

Pendaftaran akan dilakukan secara online dengan mengisi di form : https://t.co/sg6VQAY0AM

Untuk dimanfaatkan, terima kasih. https://t.co/el83WQL3rf"
186,"@tribunjogja Iki kampusmu to min @uajy , ndang di retweet selak ilang."
187,KPU DIY Jalin Kerjasama dengan UAJY Lewat Event 'KPU Goes to Campus' https://t.co/HOeigCn9zi
188,"Pertunjukan Barongsai &amp; Liong Naga LED | Jumat,15 Februari 2019 | 17.00 WIB | Halaman Kampus 2 UAJY | FREE | Terbuka untuk UMUM https://t.co/cZjSPsoOfe"
189,"UAJY &amp; CIMB Niaga mempersembahkan Pertunjukan Barongsai &amp; Liong Naga LED dari Naga Barongsai Isakuiki.
Jumat, 15 Februari 2019
Pukul 17.00 - selesai
di Halaman Parkir Depan Kampus 2 UAJY,… https://t.co/wS0XIA3fQr"
190,@rhezahh @krisnasandi_ Saya investor UAJY melalui jalur kalkulus
191,Ratusan Mahasiswa UAJY Urus Formulir A5 https://t.co/3ObLu7O02P
192,"RT tribunjogja ""Ratusan Siswa SMA Ikuti Olimpiade Biologi yang Digelar Fakultas Teknobiologi UAJY https://t.co/VMnf6wypFA"""
193,"#pengumuman : Hadirilah Sosialisasi Kebijakan dan Pemanfaatan Instrumen Pembiayaan APBN untuk Mendukung Percepatan Pembangunan Nasional besok Kamis, 28 Februari 2019, Pukul 08.30 – 12.00 WIB di Auditorium Kampus III - UAJY https://t.co/LAOWkylFw3"
194,Mari Mengenal Lebih Dalam Security Cantik Atma Jogja https://t.co/ktyGIb9RJC #UAJY #UAJYBerita #AtmaJogja
195,Syarat Pembuatan Formulir A5. Untuk dimanfaatkan https://t.co/MHPcpv5cD3
196,"KPU Goes to Campus | Selasa, 12 Februari 2019 | 11.00 - 13.00 | Auditorium Kampus II UAJY https://t.co/rNjaXwCVVa"
197,"Tinggal Scan QR Code, Diskon 50%!
11-15 Februari 2019 di Lapangan Lilin Kampus II Gedung Thomas Aquinas UAJY.
*syarat dan ketentuan berlaku https://t.co/JfnmsdTXlh"
198,"Kembangkan Generasi Berkreasi, Martha Tilaar dan UAJY Jalin Kerja Sama https://t.co/Cydroddmrd #krjogja via @krjogjadotcom #UAJYBerita #UAJY #AtmaJogja"
199,UAJY dan Martha Tilaar Group Jalin Program Generasi Berkreasi https://t.co/rhHAkXwKvs #UAJYBerita #UAJY #AtmaJogja
200,"Digital Lounge @Campus, Layanan Perbankan Milenial ala CIMB Niaga digital-lounge-campus-layanan-perbankan-milenial-ala-cimb-niaga' https://t.co/ypXvniLCNM via @SINDOnews #UAJYBerita #UAJY #AtmaJogja"
201,"Bidik Mahasiswa Milenial, CIMB Niaga Hadirkan Digital Lounge @Campus https://t.co/Iwqjvksz0E #krjogja via @krjogjadotcom #UAJYBerita #AtmaJogja #UAJY"
202,CIMB Niaga luncurkan digital lounge di Atma Jaya Yogyakarta https://t.co/awgLbPkkfd @KontanNews #UAJYBerita #UAJY #AtmaJogja
203,CIMB Niaga Hadirkan Digital Lounge @Campus di Universitas Atma Jaya Yogyakarta https://t.co/sbfN3NCMzC via @tribunjogja #UAJYBerita #UAJY #AtmaJogja
204,"Kerja Sama UAJY-Martha Tilaar Group, Maksimalkan Kreativitas Generasi Milenial https://t.co/HPQGeWGipZ via @JogjaDailyNews #UAJYBerita #UAJY #AtmaJogja"
205,Ratusan Siswa SMA Ikuti Olimpiade Biologi yang Digelar Fakultas Teknobiologi UAJY https://t.co/RnDtfTScmo via @tribunjogja #UAJY #AtmaJogja #UAJYBerita
206,"Info from agathacindynp  -  📣Halo teman-teman📣
Kali ini BIOFAIR 2019 kembali dengan event penanaman bakau 🌳🌱 Penanaman bakau ini merupakan satu dari serangkaian acara BIOFAIR yang… https://t.co/jaqWdPvxK6"
207,"@AngelMalaha Ikutan sis, 
UAJY.(username pabji anda).Ambarukmo / Lotte mart 😂"
208,Ratusan Siswa SMA Ikuti Olimpiade Biologi yang Digelar Fakultas Teknobiologi UAJY https://t.co/Ulrpd3mUaH
209,"Resah dengan Masa Depan, Mahasiswa UAJY Gugat UU Perdagangan karena Pendidikan Diperjualbelikan https://t.co/41fhK9aiMS https://t.co/5R8BSCAoja"
210,"UAJY's Grand Opening CIMB Niaga Digital Lounge @ campus.
The first in Jogja.
The second in Indonesia.

#cimbniagadigitallounge #atmajogja https://t.co/yQKrytdw5h"
211,"Kerja Sama UAJY-Martha Tilaar Group, Maksimalkan Generasi Milenial https://t.co/M9kjNI2ahn"
212,Kuliah Lapangan Prodi Sistem Informasi UAJY (Surabaya-Bali) #UAJY #UAJYUnggul #UAJYBerintegritas #UAJYHumanis #UAJYInklusif #FTIUAJY #SistemInformasiUAJY #AtmaJogja #FTIUAJY #siuajy https://t.co/luzMyOArMk via @YouTube
213,Foto Kuliah Lapangan Prodi Sistem Informasi UAJY (Surabaya-Bali) #UAJY #UAJYUnggul #UAJYBerintegritas #UAJYHumanis #UAJYInklusif #FTIUAJY #SistemInformasiUAJY #AtmaJogja #FTIUAJY #siuajy https://t.co/HkSGSqReBQ via @YouTube
214,UAJY Raih Penghargaan ‘Spirit of the Jessup’ https://t.co/p9O2Fi1zNF via @tribunjogja #UAJYBerita #AtmaJogja #UAJY
215,"UAJY &amp; MTG Dorong Mahasiswa Berkreasi, Ini Caranya https://t.co/VllkAo9TbH via @harian_jogja #UAJYBerita #UAJY #AtmaJogja"
216,Info from libraryuajy  -  Pelatihan Penulisan dan Jurnalistik Rohani https://t.co/fdGWeA0yt2
217,"[INFO PRODI TI]

Berikut pengumuman Sosialisasi Kerja Praktek/Magang untuk Angkatan 2017 dan sebelumnya.

Harap diperhatikan, terima kasih. https://t.co/xg6drrmckS"
218,"Info from deastellaa  -  ‼️ REFRESH ‼️
[RALAT]
Halo kawan-kawan se-UAJY! 👋
REFRESH IS COMING!! 🎆
Ayoo tunjukan bakat dan kemampuan mu di kompetisi REFRESH ""Dare to be a Winner""… https://t.co/8UUtSbbs5t"
219,"[INFO KULIAH]

Diumumkan bagi mahasiswa yang mengambil mata kuliah ERP, diharapkan untuk kelas berikutnya sudah membawa buku Parthasaranthy yang telah diupload disitus kuliah. Jika tidak membawa maka tidak dapat mengikuti perkuliahan. 

Harap diperhatikan.
Terima kasih."
220,"[INFO REKRUTMEN PT ARTA BOGA FEBRUARI 2019]

Berikut kami sampaikan informasi rekrutment dari PT Arta Boga (OT) yang saat ini membutuhkan tenaga kerja baru. Informasi selengkapnya dapat dilihat pada poster. Sekian dan Terimakasih. https://t.co/Yb3WdOHfEq"
221,"Tinggal Scan QR Code, Diskon 50%!
11-15 Februari 2019 di Lapangan Lilin Kampus II Gedung Thomas Aquinas UAJY.
*syarat dan ketentuan berlaku https://t.co/8voCBo6qME https://t.co/9QyP9fsCH9"
222,"Info from bemfisipuajy  -  BEM FISIP UAJY bersama dengan Komisi Pemilihan Umum DIY dengan bangga mempersembahkan 🚨KPU GOES TO CAMPUS🚨
yang akan diselenggarakan pada:
🗓 : Selasa, 12… https://t.co/qj6eWmqthb"
223,"⏰ [ OPEN RECRUITMENT PANITIA WIB ] ⏰

Salam Integritas ‼️
Kami dari Komunitas Anti Korupsi membuka kesempatan bagi mahasiswa/i FH UAJY untuk berpartisipasi sebagai Panitia WIB (Waktu Integritas Berbicara).

Contact Person:
WA : 082280828248 (Elsha) 
LINE : greshaciana_ https://t.co/lqEyeiPThY"
224,"UAJY &amp; MTG Dorong Mahasiswa Berkreasi, Ini Caranya https://t.co/k0SbNCHGgu https://t.co/onUDmVNAux"
225,"Pemenang Survey Participation Winners, Wiley Digital Resources.
Hadiah berupa Starbucks Card dapat diambil di KHSP sampai 28 Februari 2019 pada jam kerja (Senin-Jumat, 07.30-15.00) dengan… https://t.co/dVwCjAFMcM"
226,"[Pengumuman Lomba Menghias Lampion 2019]
Bagi mahasiswa yang sudah mendaftar Lomba Menghias Lampion 2019, akan diadakan Technical Meeting pada hari :
📆 Senin, 11 Februari 2019
⏲ 18.00 -… https://t.co/DZOhJTXG1l"
227,"Jalin Program Generasi Berkreasi, UAJY dan Martha Tilaar Group Teken MoU https://t.co/9DnrJu8Soz https://t.co/UuXzJjQLNF"
228,"[INFO KULIAH]

Diberitahukan kepada mahasiswa yang mengambil mata kuliah Proses Manufaktur, perwakilan tiap kelompok masing-masing satu orang, diharapkan datang ke Lab PO Selatan dengan membawa laptop untuk borrow SolidWork,
Pada hari Senin, 11 Februari 2019 SESI 1 SAMPAI SESI 4."
229,"Tinggal Scan QR Code, Diskon 50%!
11-15 Februari 2019 di Lapangan Lilin Kampus II Gedung Thomas Aquinas UAJY.
*syarat dan ketentuan berlaku https://t.co/8voCBo6qME"
230,"[INFO WADEK 3]

KPU Goes to Campus “Pentingnya pemilu Bagi Pemilih Pemula dan Sosialisasi Formulir A5” 

Untuk dimanfaatkan.
Terima kasih. https://t.co/q9okI1FBgd"
231,"@FOODFESS mie pathuk itu sungguh enak abis😭

mie kurnia di babarsari sebelah kampus 3 uajy masih gak sih? itu lumayan juga"
232,"Pemenang Survey Participation Wiley Digital Resources.
Hadiah berupa Starbucks Card bisa diambil di KHSP sampai 28 Februari 2019 pada jam kerja. https://t.co/1tPR00mxYE"
233,"Program ""Generasi Berprestasi"" adalah pemberian soft skill utk mahasiswa yang akan bermanfaat ke depannya.
.
Penandatanganan MoU @uajy
dengan Martha Tilaar Group https://t.co/W7F1598fqo"
234,"Sedang berlangsung Penandatanganan MoU MTG Goes To Campus ""Generasi Berkreasi"" antara Univ. Atma Jaya Yogyakarta dg Martha Tilaar Group di kampus @uajy https://t.co/cbhymFuLeX"
235,"[TI BATIK'S DAY]

Halo teman-teman, besok hari Jumat, 8 Februari 2019 TI Batik's Day hadir lagi nih!
Yuk pake batik kesayangan kalian sebagai ungkapan rasa cinta untuk budaya kita. Akan ada snack untuk kalian yang pakai batik besok loh, jadi jangan lupa pakai batik kalian ya! https://t.co/vl7WSwmNF4"
236,"@ikramarki Almamater UAJY juga, udah 6 taon masih bagus aja warna jg ngga pudar, walopun dicuci pake attack kekuatan 10tangan"
237,"#INFO_UJIAN Pelepasan Calon Wisudawan FTI, periode bulan Februari 2019 akan dilaksanakan tgl 21 Februari 2019 pukul 16.00 di Kampus 3 UAJY. Pengambilan undangan akan diumumkan kemudian."
238,Fakultas Teknobiologi UAJY Gelar Serangkaian Acara dalam Rangka Hari Bumi https://t.co/V0KayrNu0n via @tribunjogja #UAJYBerita #UAJY #AtmaJogja
239,FE UAJY Berganti Nama Menjadi FBE Yogya | GudegNet https://t.co/gp8KS63DVD via @gudegnet #UAJYBerita #UAJY #AtmaJogja
240,Fisip Universitas Atma Jaya Yogyakarta Sambangi ‘Bisnis Indonesia’  https://t.co/wZKlEj0Ndo #UAJYBerita #UAJY #AtmaJogja
241,FE UAJY Resmi Berubah Nama Menjadi FBE UAJY https://t.co/8SewX25xyi via @tribunjogja #UAJYBerita #UAJY #AtmaJogja
242,"@Kuliah_FE_UAJY min tanya dong, sesi pak Nicko kosong ngga ya?"
243,"@gothed @LordRio82 UAJY

UNIVERSITAS ANAK JURAGAN YOGYAKARTA"
244,"Info from biropersseutas  -  [Economic Maker Day 2019]

MAU TAU DI EMD 2019 ADA APA AJA??? Bakalan ada banyak workshop yang sangat berguna buat kita loh!

Our local pride:
1. Terracotta,… https://t.co/DC0oU1mntt"
245,"[PERPUS TI UAJY]

HMTI OPEN RECRUITMENT Volunteer Ruang Baca Teknik Industri

Kuota : 
50 Volunterr 

Pendaftaran akan dilakukan secara online dengan mengisi di form :  https://t.co/22oWIB7lbc https://t.co/0JWw6uHRrn"
246,FTB UAJY dan Dishutbun DIY Tanam 2000 Pohon Jati dan Jeruk di Gunungkidul https://t.co/asPs4kEWV1 https://t.co/CgYrjpJLaM
247,UAJY juga boleh loh https://t.co/xgUQqiIe8q
248,"[HAPPY CHINESE NEW YEAR]

Kami segenap keluarga besar Himaforka mengucapkan 

🎊 Happy Chinese New Year 2019 bagi yang merayakan 🎊

Semoga di tahun ini, kita penuh dengan kebahagiaan, kesehatan, kesuksesan, dan kedamaian. 🤗🤗 https://t.co/jCvCgLGIMq"
249,"[TI NEWS] 

Halo sobat TI! 👋
TI news bulan Februari sudah hadir sebagai pengingat tanggal penting dibulan ini. Jangan lupa diperhatikan dan jangan sampai terlewatkan ya!

_________________
Project Kominfo
HMTI UAJY 18/19
#MudaDinamisBerintegritas https://t.co/2bXcLkjKEX"
250,"Di balik kesabaran tersimpan benih-benih kebijaksanaan. Jadikan kesabaran sebagai awal memulai tahun yang baru, yang penuh dengan sukacita. https://t.co/N2XrWBJcGs"
251,"Di balik kesabaran tersimpan benih-benih kebijaksanaan. Jadikan kesabaran sebagai awal memulai tahun yang baru, yang penuh dengan sukacita, cinta, kesehatan dan kedamaian. 

#UAJYImlek… https://t.co/5jmte6XzTv"
252,"Dibalik kesabaran tersimpan benih-benih kebijaksanaan. Jadikan kesabaran sebagai awal memulai tahun yang baru, yang penuh dengan sukacita, cinta dan kedamaian. Selamat Tahun Baru Imlek… https://t.co/FP17RsTc92"
253,Ada kakak mahasiswa/i UAJY? — Ha? https://t.co/EjnBPu4vsN
254,"[HAPPY CHINESE NEW YEAR]
Segenap pengurus HMTI UAJY mengucapkan selamat merayakan tahun baru Imlek bagi yang merayakan.

Semoga angpaonya melimpah, begitu juga kesehatan dan rejekinya 

Gong Xi Fa Cai ! https://t.co/zGuPTu2L2c"
255,"[TAHUN BARU IMLEK]
Selamat Tahun Baru Imlek bagi yang merayakan! Semoga tahun ini membawa rejeki dan kesehatan agar lebih baik dari tahun sebelumnya. 
Jangan lupa angpaonya dibagi ya biar makin cuan! https://t.co/rhXgUfu8iP"
256,"@AdjieSanPutro Soto ayam daerah sebrang UAJY.
Pertama kali makan bareng sm dia. Rasanya ga enak, tempatnya jg sederhana bgt, tp karena makannya sm dia jadi enak2 aja."
257,"Info from libraryuajy  -  Dimulai pada tanggal 12-15 Februari 2019 libraryuajy
mengadakan e-resources week, yg diisi dengan e-resources training dari Ebscohost, Cengage Learning,… https://t.co/OGtCYvTOkz"
258,Seminar Umum Implementasi Sistem Mikrohidro | 1 Maret 2019 | Auditorium Kampus 2 @uajy | 70k https://t.co/riZZWYyPvJ
259,Informasi pembuatan kartu A5 untuk pemilu. Untuk dimanfaatkan https://t.co/bzD6PACSkp
260,"@YogyakartaCity yang bener mah di kampus uajy ga dapet parkir, kudu ke jwalk mall noh kalo mau parkir ☺️"
261,@sigitpurnomo Makasih pak infonya. Kalo sertifikat ban PT msh bs didonlod di situs uajy gak ya?
262,Fakultas Teknobiologi UAJY Gelar Serangkaian Acara dalam Rangka Hari Bumi https://t.co/qZ11SltTxi https://t.co/Q1fCyQAhuA
263,"RT tribunjogja ""Fakultas Teknobiologi UAJY Gelar Serangkaian Acara dalam Rangka Hari Bumi https://t.co/8qO1V6jDqR"""
264,Fakultas Teknobiologi UAJY Gelar Serangkaian Acara dalam Rangka Hari Bumi https://t.co/ITYfx9cCbD
265,@uajy Belom nyampe jogja :)
266,"@uajy ngantuk, mager 🤣"
267,"@uajy Masih di tempat KP min, bolos 1 minggu"
268,"Bagaimana #haripertamakuliah kalian, guys?"
269,"Pak @sigitpurnomo maaf nanya via twitter krn sy ga pny kontak Bpk, mau nanya apa TF UAJY punya izin penyelenggaraan program studi? Trims sebelumnya 🙏 https://t.co/LP1ZJWOHGg"
270,"@Kuliah_FE_UAJY bapak/ibu mau tanya, ambil kartu bimbingan skripsi baru kapan ya? Terimakasih."
271,"#PENGUMUMAN_BEASISWA : Berikut daftar penerima beasiswa PPA alokasi khusus UAJY tahun 2018: 
1. Hofdam Gangsadhana (8899)
2. Leonardo Theo Susanto (8263)
Dikarenakan ada revisi pada SK sebelumnya, maka bagi mhs tsb jika membutuhkan fc SK dapat mengambil di TU bag Perkuliahan."
272,"Selamat pagi, memasuki semester yang baru di @uajy tepat sebelum tahun baru imlek, semangat belajar di semester baru ya... 😁😁 #UAJY #UAJYUnggul #UAJYBerintegritas #UAJYHumanis #UAJYInklusif #FTIUAJY #SistemInformasiUAJY #AtmaJogja https://t.co/J2iAqW4iYw"
