,content
7259,demen bener liat ketua bem ugm hmzmzmzmzmz
7260,"Knp harus Merah min, saya alumni UGM ? https://t.co/dmDcOSNlgJ"
7261,@Frsla1 @apprdzani UGM membuatmu tolol
7262,"@fathuurr_ Coba dicek, bener tidak jokowi alumni UGM. Selama berkuasa cara2 otoriter dan pelanggaran HAM kerap dipakai jokowi"
7263,@Frsla1 tak pernah kulihat UGM setolol ini. mungkin kiamat memang ada disini
7264,Presiden BEM UGM https://t.co/nSVVHdwVrZ
7265,"Ni orang bego apa???
 Emng ga paham bener hukum, perwakilan bem ui,ugm, itb mereka malah jurusan teknik, skrng jaman milenial semua boleh kritis, emng ada bbrp pasal kontroversi, kesalahan DPR mereka langsung saja ingin mengsahkan tanpa ada sosialisasi
#BebaskanDandhyLaksono https://t.co/AoOBmSdYNS"
7266,"@ilhamrizwani Harus UI, UGM,  dan ITB.  Cuk yang lain gaada kesempatan diundang"
7267,@akunambissoshum Aamiin semngt camaba ugm😃💪
7268,"@edcfess UGM, UI, Unair, Undip, Unpad, UNS, UB"
7269,"@edcfess UI, UGM, UPH, UNAIR, UB, dll"
7270,"@R4jaPurwa @bemkm_ugm @BEMUI_Official @BEMFHUPN @KM_ITB @BEM_SI kl masih mau dtg ke istana, kalian payah"
7271,@Mohammaddarry Ini bukan presbem ugm loh ya haha
7272,"Pilihan cowok idaman cewek yg pantas dijadikan imam...
1. Fathur BEM UGM
2. Royan BEM ITB
3. Manik BEM UI
Yg tdk terpilih...
Apalah daku mahasiswa yg tiap hari makan indomie"
7273,"Ketika semua sudah terbuka, ketika Presma UGM @fathuurr_
meng-highlight semua, sudah diungkap di media kemarin dan seluruh Indonesia mengetahui alasan berdemo, namun ini yg terjadi bila mereka antara media dan pejabat menutup rapat² &amp; enggan utk mendengar &amp; melihat. https://t.co/glXchRuiPM"
7274,Sapa yg nanti sore dateng ke ugm
7275,Minggu 29 september at bundaran filsafat UGM !! =) https://t.co/u0jgPVDTWm
7276,"@R4jaPurwa @bemkm_ugm @BEMUI_Official @BEMFHUPN @KM_ITB Yg terbukti buat hoax macam @Dennysiregar7 malah masih bebas, bukannya ditangkap pak pol. Rakyat makin muak lihat perilaku kalian."
7277,"Mahfud MD Sebut Ada Pasal-pasal Selundupan dalam RKUHP, Begini Reaksi Ketua BEM UGM https://t.co/4upx6SGcJR lewat @TribunWOW"
7278,"@R4jaPurwa @bemkm_ugm @BEMUI_Official @BEMFHUPN @KM_ITB Ooooh...spt yg dulu lg..
Diundang niih BEM nya
Jgn lupa ngundang Presiden Osis STM se jabodetabek jg. ..☺😁"
7279,@KakangTB Bukan. Itu ketua BEM UGM. Mukanya mirip mantan 😂
7280,Indahnya Suara Ketua BEM UGM Saat Tilawah https://t.co/nYwtn8aEiT
7281,"Akibat yang nyata muncul adalah Ketua BEM UGM si ""Mas Fathur"" (enggak tahu nama aslinya, tapi ini yang tersebar di netizen kan?) ini dijadikan untuk mewakili #GejayanMemanggil

Ketua BEM ini menolak RUU PKS, padahal aksi menuntut pengesahannya, perwakilannya jelas rawan parsial."
7282,@R4jaPurwa @bemkm_ugm @BEMUI_Official @BEMFHUPN @KM_ITB Parah bner nih rezim semua pada d tangkap #BebaskanDhandy #TangkapDenysiregar https://t.co/3ScbmHCDHA
7283,"M. Atiatul Muqtadir | Presiden BEM UGM

Cerdas berargumen, santun dan tajam dalam pilihan kata. 

Butuh tidak lebih dari 60 detik membuat seorang Jendral Moeldoko akhirnya terdiam 

Video Courtesy : Mata Najwa… https://t.co/XGDnFWp1lL"
7284,"Semenjak demo presbem UGM, ITB sama UI jadi idaman kaum hawa awowowow"
7285,"@PriRabbani_ Memalukan lagi kalo ada rektor yg takut..
@UGMYogyakarta 
@univ_indonesia 
@ITBP_official"
7286,@anandabadudu Cc: @fathuurr_ @bemkm_ugm @BEMUI_Official @BEMUndip_ @BEMUNJ_OFFICIAL ayo perhatikan kasus2 kecil. Tolong tambahkan reformasi Kepolisian dlm point reformasi.
7287,"@AlfaUsni Masuk Farmasi UGM dapat meningkatkan kekuatan tangan anda 99,99 %"
7288,@BEMUI_Official @bemkm_ugm @BEMUndip_ @BEMUNJ_OFFICIAL @BEMUNY masa depan kalian surammm (MADESU) https://t.co/4SahlpflEG
7289,"@collegemenfess ada, temen di akun ugm"
7290,@kartini_bahrun BEM UGM doongg wkwk
7291,Indahnya Suara Ketua BEM UGM Saat Tilawah https://t.co/f1vwe38Bh3
7292,@admrlda @Prambors aku maunya bem ugm aja.
7293,"Ternyata masih ada yg sependapat tentang RUU-PKS, ketua BEM UGM misalna.."
7294,dear mas BEM UGM pas aku liatin igmu sampe bawah kenapa kok berasa aku ngestalk mas exkomku .astagfirullah mirip:(((((( https://t.co/iBD8OVCWTI
7295,"kt pak moeldoko demo gak haram kok rekan kita ditangkapin

(BEM UGM) https://t.co/xN9QH8wPWO"
7296,"Tekan Impor, UGM Produksi Obat dan Alkes  https://t.co/RBW8roxe7z"
7297,Ketua BEM UGM ini semasa SD Furkon Palembang Pernah jadi Juara 3 dlm lomba tafis Alqur'an di TV Swasta di Jakarta https://t.co/iJr1i0Jimc
7298,Harusnya yg mewakili jogja itu @demauin bukan @bemkm_ugm kawan @ikamMusthafa. Karena kampus sebesar itu gak pernah mengadvokasi masyarakat yg mengalami konflik kapitalistik lalu bagaimana dia bisa berbicara disana ?? Heran juga https://t.co/WROBG7AVIn
7299,"Salah satu alasan kenapa aksi di UGM tahun 2016 membludak adalah blunder yang dilakukan rektor sebelum aksi.

Sekarang, blundernya muncul. Tinggal membludaknya yang belum.

Kemudian hari, para rektor dan dosen ikut dalam barisan aksi massa. 

https://t.co/GIBlyCtXpS"
7300,cc: @BEM_SI @BEMUI_Official @bem_unpad @KM_ITB @BEMUndip_ @bemkm_ugm @BEMUNAIR_ID dkk https://t.co/WrnRMSR5IR
7301,[[ Robot Terbang Rakitan Mahasiswa UGM Raih Juara di Turki https://t.co/9kfDQqx2zo
7302,"@demayyy9 @Jogja24Jam @IjoFauzy Nek cma ngetag,  ngetag Bem ugm yo gppo dek  😆"
7303,@j0k0kend1l keren ketua BEM UGM
7304,"Tokoh senior yang beberapa ngetwit kegirangan diundang presiden di istana, apa yang bisa diharapin dari mereka?

Adek-adek kalo diundang diistana ingat-ingat betul ya ini @BEM_SI @BEMUI_Official @bem_unpad @KM_ITB @BEMUndip_ @bemkm_ugm @BEMUNAIR_ID dkk https://t.co/GBfMYkxtPo"
7305,"@timmerman91 Karena di dalamnya ada prof Harkristuti Harkrisnowo dr UI, ada prof Eddy Hiariej dr UGM.. yg rekam jejaknya juga ngga main main. Apakah selama ini mereka tidak mendengat masukan mahasiswanya sendiri?"
7306,Presbem UGM juga KAMMI 😂😂😂😂😂😂😂😂😂😂😂 https://t.co/6HOOZr3gXa
7307,Iku ugm vs pelawak https://t.co/uflJq2wIpw
7308,"#Renungan 
#Malam_Jum'at
Assalamualaikum WrWb 🙏🙏🙏

Mau Lulusan : 

SD,SMP N,SMA, UI,UGM, ITB, harvard, oxford, dll.

Begitu juga termasuk saat kita sdh Bekerja,Berusaha,
Mau Apapapun Instansinya ,Perusahaanya,... https://t.co/zjTtzW8ZKJ"
7309,"@temponasional @tempodotco Semua dosen UGM tuh bilang berlebihan? Kalo 1 orang doang gausah pake bawa institusi coeg!! Yang lain belom tentu sependapat. Tolong lah jadi jurnalis pinter gausah banyak2, dikit aja udah syukur -_-"
7310,"6 Potret Atiatul Muqtadir, Ketua BEM UGM yang Curi Perhatian Publik https://t.co/1ft8CCWaBH"
7311,"M Atiatul Muqtadir, Ketua BEM UGM Alumni SMAN 17 Palembang Dikenal Santun, Suaranya Merdu Saat Ngaji https://t.co/Rilt9dn0p8"
7312,@etherealfluid kwkwkwkw bau2nya si yg dr ugm soalnya trnyata doi ikut organisasi kammi yg masi ada sangkutannya sm fahri hamza😂
7313,@askmenfess Lama-lama kasian juga sama si presma ugm. Tiap hari di mention orang kayak gitu mulu apa tidak cringe?
7314,"@radenmasdimas__ Wkwkkww.. kok iso malah mumet. Kan kalian aktipis. Apalah kmi yg cma butiran debu nya anak UGM. 😂😂😂. Kuliah teko mulih, garap paper, kuis, ujian ngono terus nganti lulus. Meh negoro piye penting entuk biji apik. 😆😆😆"
7315,"@gratiakristi Rilek rilek, malah penak mbak ra ning UGM ra melu mumet ngrasakke negoro, wingi pas nyusul aksi ning Gejayan au liwat Sadhar rasane ayem rilek puenak ora spaneng, loss gak rewel"
7316,"@DreamersRadioID @IndonesiaSkf M. Atiatul Muqtadir, Presiden BEM UGM mendadak masuk jajaran Trending Topic di Twitter setelah tampil di salah satu acara talkshow atau debat politik di stasiun TV swasta. https://t.co/8I6guaMikV #DreamerzxSKFI19 (10)"
7317,@matchameta Ngestan presiden bem ugm juga gak?
7318,@radenmasdimas__ Oalaaahh.. mudeng. Maap bukan anak UGM. 😂😂😂
7319,"@gratiakristi Scra resmi, BEM di UGM dsebut BEM-KM UGM. Begitu. Kalau d Fakultas ada yg LEM ada yg DEMA (Dewan Mahasiswa)"
7320,"Dulu saat aksi di rektorat, Rektor UGM saat itu Bunda Masha memadamkan gerakan dgn undangan makan sore di UC Hotel UGM, yg datang? You know who. Dan hasilnya, gerakan bubar krna beda pandangan. Skrg, kembali politik ""Makan Malam"" jd snjata ampuh, dn sayangnya yg diundang BEM SI"
7321,"Mari kita serukan kepada perwakilan mahasiswa tidak perlu datang ke istana.

#BebaskanDandhy
#SaveDandhyLaksono
@bemkm_ugm @BEMUI_Official @BEMFHUPN @KM_ITB"
7322,@radenmasdimas__ Bingung bedanya BEM KM UGM sama BEM UGM apa? Beda organisasi po?
7323,@dafidab Sudahku duga. Dari bikin aksi dukungan kpk di kpk Ketua BEM UGM ini mukanya tak tampak. tgl 19sep ke DPR hanya ada ketua bem UI ITB Trisakti yang bertemu Sekjen DPR. Mereka bisa bareng2 pun karena emang dulunya satu SMA. Tiba2 Ketua BEM UGM dapet panggung di ilc mmmh menarik.🤔
7324,@R4jaPurwa @bemkm_ugm @BEMUI_Official @BEMFHUPN @KM_ITB Perwakilan mahasiswa tidak bisa diharapkan. Ahhhh
7325,"Virus birahi cewe2 pemuja lelaki ugm,ui,itb dsb kenceng amat. Smadav juga sulit basminya. So thirsty."
7326,fakta baru tentang presma ugm jiakakakaka ambyar bosqu
7327,"Meskipun ya tida sehebat manusia-manusia bermental juara dan jd super berkarisma kek presma ugm yg lagi banyak diomongin, at least, i'm becoming the best version of myself"
7328,"Entah kenapa, suka x ngulang2 video yg ada Mas Fatur (Bem UGM). jatuh cinta 😍"
7329,"Cita cita dafa dhiya (@tidurpuless) terbaru malam ini: mau jadi rektor ugm. 

Mohon amin paling serius dari netizen semua"
7330,@DZihanz @ustadtengkuzul Coba cek di UGM fakultas kehutanan kalau emang ada namanya beliau di daftar alumni
7331,@anindyavivi Disaat yg lain sangat bangga sma ketua BEM UGM ntah gua lebih bangga sama anak STM hehe✌
7332,"hmm presma ugm jd sorotan, jd inget dulu jaman di parma kampus biru berjuang buat mengalahkan dominasi parma yg berafiliasi sm parpol “adil” dan perlu dicamkan saya tidak berafiliasi dgn parpol manapun dan organ ekstra manapun.  murni krn idealisme naif saya dulu."
7333,@denMasAjie Astaga dibajak ketua dpm ugm
7334,@Mayoga_ Yaudah mo satu yg di UGM ituu wkwk
7335,"Kalou di Lihat dari Mas Mas Bem UI,UGM,Dll yang banyak di kagumi wanita,Aku yakin dulu Fahri Hamzah,FadliZon,AdianNapitupulu,Budimam Sudjatmiko, waktu jadi aktivis 98 juga banyak di kagumi wanita.😂"
7336,"Dialog Mahfud MD &amp; Ketua BEM UGM, Sepakat RKUHP Dibahas Ulang - iNews So... https://t.co/wVPlMQzNy3 via @YouTube"
7337,"@DreamersRadioID 
Jadi Perhatian Saat Tampil di TV, Ternyata Presiden BEM UGM Adalah Seorang Penghafal Al-Qur'an! https://t.co/otRJv8sMq3

#DreamersxSKFI19 (20)"
7338,"Salut sih sbnrnya sama Fathur, disaat kmren nama UGM dihujat netizen karena kasus ""damai"" sama ""jibril"", dia dengan aksinya bisa bagusin nama UGM lagi dari pandangan negatif netizen kmren."
7339,"@Abilawaihsan @m3339uru aku nggak bisa merepresentasikan mahasiswa ugm yg lain, tp kupikir deras sekali narasi kontra terhadap pertemuan ini"
7340,"Ada yg bilang BEM UGM kok pas closing mata Najwa kemaren akrab sm FH. Terus aku mikir ""yaiyalah, masa mau baku hantam di atas stage. Orang pinter mah ngga main kekerasan. Tp mainnya kaya mas BEM BEM itu pake otak."""
7341,"@fuckoffuglyslut @DMenfess Apaan si, gua mah send presiden bem ugm -_-"
7342,@yaisiyahabibah @KuIngatKamu Masih ngidolain president bem ugm? Wkwkwk
7343,"Kepada siapapun perwakilan teman-teman Mahasiswa yg hari ini diundang ke Istana Negara, sangat diharapkan untuk tidak datang memenuhi undangan tsb. Tuntutan Mahasiswa tidak didengarkan. Lagi-lagi ada kriminalisasi memakai UU ITE. #BebaskanDandhyLaksono

@BEMUI_Official @bemkm_ugm https://t.co/BzGQP3koWZ https://t.co/67McOucm6f"
7344,"@ketcucoklat Presiden dengerin suara rakyat, buktinya bsok dia mau ketemu sama bem ugm"
7345,"Viral Pernyataan Ketua BEM UGM yang Banjir Pujian, Skak Mat Moeldoko dan Fahri Hamzah https://t.co/ilQG1YYO4Z via @tribunmedan"
7346,"@DMenfess Gua udah mencurigainya memang. Saat setelah unggah foto #GejayanMemanggil di Instagram, ada salah satu komentar akun yang pro RUU PKS, kenapa BEM UGM ga turun. Malam ini gue udah bisa nyimpulin sendiri.🙏 https://t.co/MBO7DhKXtY"
7347,@BiawakRawaa Masnya ada masalah apa sih sama Presma UGM yang namanya entah siapa itu? Calonnya dari ekstra mas kalah di Pemilu mahasiswa ya?
7348,"Kalau dicermati lagi, kabem ugm be like cewe ngambek yang nanyain pacarnya semalem habis kemana aja? sama siapa? Tidur jamberapa? kok ga bales chat?

Si bapak mewakili cowo yg desperately jelasin : ""ehem.. begini.."" https://t.co/6YW6RdVXqQ"
7349,"Sekarang aktivis HAM @Dendi_laksono ditangkap, besok ketua BEM UGM ditangkap, besoknya lagi kampus2 dikunci, besok lagi masyarakat masuk bui gara² pelanggaran RKUHP...
🎶🎶"
7350,@R4jaPurwa @rajawaliNKRI @bemkm_ugm @BEMUI_Official @BEMFHUPN @KM_ITB Setuju walkout mahasiswa jgn dtg ke istana jgn kompromi dan menyerah diajak negosiasi 😬😬
7351,"@jokowi Sederhana Pak. Pansel dan pimpinan KPK jangan ada dari Polri. Anda tau Cicak vs Buaya? Jangan pura-pura bodoh. Lulusan UGM kan? Jangan buat saya menyesal sudah 2x nyoblos Anda. Kalau rakyat mengamuk dan Anda dilengserkan, siapa yang akan gantikan? Yang lain lebih parah!"
7352,"@republikaonline Bungkam terus SUARA KRITIS. Bombardir terus RUANG KOMUNIKASI.

#RezimDiktator #MAHASISWABERSATU

@trisakti_ @univ_indonesia @unsri @itbofficial @UGMYogyakarta"
7353,"Surat yang saya buat untuk abang-abang Presiden Mahasiswa atau Ketua Bem Universitas dari #Trisakti #UGM #UI #Unpad #UPNVJ 
Mengapa saya buat kepada mereka? karna mereka yang saat ini sangat terlihat digaris depan perjuangan maupun dimedia. Kawal mereka jangan sampai mrk berubah! https://t.co/pHjmcy4kIX"
7354,@R4jaPurwa @bemkm_ugm @BEMUI_Official @BEMFHUPN @KM_ITB Ga perlu kesepakatan yg nantinya plenya plenye....planga plongo..
7355,@radenmasdimas__ Aing kira BEM KM UGM itu EKSTRA KULINER gak taunya kurikuler yg drajatnya seperti itu. Kalau tingkahnya minta dimanja mah bubarin saja sudah.
7356,"Rumah POGUNG BARU 1 lantai.
1.2km ke UGM
Belakang Dunkin' Kaliurang km 5,5

Lt = 272m²
LB= 125m². (1 lantai)
Ld = 16m - Kamar Tidur 4 = + Kamar Tidur utama 3 + kamar pembantu 1
- kamar Mandi 2 = + Kamar Mandi utama… https://t.co/aveduYGni1"
7357,"Disaat semua pada ke presma ui dan itb, gatau dari kemarin liat si kabem ugm kaya gemesh aja bawaannya hehehhe"
7358,"@fistamanda @QuebecQueenn @Eviiafifah GW teken yg ITB ya, yg UGM ambil sok.."
7359,"Adek-adekku @BEMUI_Official @bemkm_ugm @KM_ITB dan BEM Seluruh Indonesia 
Sesuai dengan poin tuntutan kalian 
Mohon titip suarakan 
#bebaskandandhylaksono 
#savedandhylaksono https://t.co/9R33eBVd6t"
7360,"Fyi aja, ketua BEM UGM itu tidak ada proses izin atau setidaknya mengabarkan dengan teman-teman mahasiswa UGM untuk membawa nama almamater."
7361,"@gendissw @m3339uru Kurang-lebih saya sepakat dgn saran mbak gendis, tp sulit jg utk menekan BEM SI krn selama ini saya tdk menganggap mrk bentuk yg riil.

Salah satu perwakilan pertemuannya ada dr UGM jg?"
7362,"Bang, gua baru engeh pres BEM UGM mukanya mirip lu dahhh wkwk @marwi_dodo"
7363,@kompascom Ayo masbro @UGMYogyakarta sak kampus wae liburinnn
7364,Butuh kesabaran lebih karena sudah cinta. Semangat terus futsal ugm!
7365,"Secara personal emg baik si pres bem ugm, tapi sebagai pemuda dan aktivis saya kurang mendukung penyikapannya seperti di bawah ini https://t.co/6WpEPPV4CI"
7366,"Buat yg skarang meng kultus kan Fatur BEM UGM. Inget, Fahri Hamzah dulu juga mahasiswa berprestasi dan pendiri KAMMI dimana si Fatur skrg menjadi anggotanya. Jadi cintai idenya, jgn orangnya.. Gitu"
7367,"@R4jaPurwa @bemkm_ugm @BEMUI_Official @BEMFHUPN @KM_ITB Paling ntar mahasiswa nya.. di kasih janji lagi.. trus di kibuli lagi..  

 Soal nya si jae gk di ragu kan lagi skil kibul mengibul nya ..  

  Apa lagi kalau sampai masuk ke dalam kandang nya .  Y makin lebih hebat lagi tu si jae ngeluarin skil ngibul ny.. 
 😅😅😅"
7368,@hanongman Kamu bukan naq ugm pasti
7369,@R4jaPurwa @bemkm_ugm @BEMUI_Official @BEMFHUPN @KM_ITB Mahasiswa klo sampe abis makan siang maen mobile legend lg besok anak sd yg maju 😂
7370,"@yogacholandha Sayange lulusan sospol UGM ya wis dikutuk ra bakal jd presiden sih, mentok jd pembantu presiden atau orang yg melantik presiden.
Luwih penak jd yg mendemo presiden wae"
7371,Cah ugm uteke janabadra https://t.co/tT16AsvLbD
7372,"@jokowi Jangan ketemu bem ugm ya, pak"
7373,https://t.co/bQkk3p3rrn beekeeper super milenial dpt API AWARD di UGM
7374,Aku pgn masuk UGM bkn krna ada mas Fathur tp krna aku pgn kyk mas sepupuku yg lolos msk UGM 😭😭👍🏻
7375,"*nge fans ih sama ketua bem ugm yang kemarin di matanajwa sama ILC*
*kepoin ah. Ulang tahun:  1 agustus* CAPEK."
7376,"@alliaputri Kalo yg d bilang di acara Narasi Najwa Sihab, kalau yg menyusun rangkaian RUU KUHP itu adalah salah satu nya dosen/ rektor UGM klo nggx salah denger, itu mereka dg benar kemudian diberikan ke DPR dan pasal""nya spt d ubah/ djselewengkan/ diobrak abrik, itu gimana? terima kasih"
7377,@lisnawat15 @hwangthetics lah yg bawah bem ugm wkwk
7378,"#stmmahasiswabersatu 
#BEM_BersatuBelaRakyat 
#BEMUGM
#BEM
#stmmahasiswabersatu 
#MAHASISWABERSATU 
#MahasiswaBergerak 
Ayo viralkan ketua BEM UGM..ternyata penghafal al quran,pantas saja bicaranya tenang
Lihat di Copyright link https://t.co/21at1f3HpJ
M atiatul muqtadir. https://t.co/zDXjj241YH"
7379,"@earlypearl13 Ga ada menariknya ugm, kok bisa 😭"
7380,"baru nonton mata najwa, ini presiden ugm gila bet sih otaknya. salut"
7381,Smua yg ada mas fathur ugm pgn liat trs
7382,"Mungkin orang lain mikir, lulus kuliah teknik industri ugm kok mung dodolan kopi. Asu cok mbo kiro dodolan ki gampang, lha ngertimu merk karo brand ki podo, padahal bedo dan uangel rek. Dikiro dodolan iki ora nganggo elmu. Yo nganggo cok."
7383,"Kok kayake ra nyambung... Neng yowes sih aku yo dah ngantuk. Besok ada presentasi sama pagelaran. So jangan lupa gengs nonton teater KRST di Fakultas Psikologi UGM ruang G-100, open gate jam 18.00, sampai jam 21.00. Terbuka untuk umum yach."
7384,"Status: Membaca, dan sedang cari tahu kebenarannya dulu
Soalnya mas dari KM UGM ini kece banget di Mata Najwa https://t.co/RL6DsX0OYi"
7385,"Yg mendorong Gejayan Memanggil kan Obed, ketua Bem UGM periode sebelumnya. Beruntung aja si Fathur ini dapat moment sejarah, pdhl kl dilihat instanya cm kayak pemuda hijrahhhh https://t.co/rgXQFWY0m9"
7386,"@DreamersRadioID @IndonesiaSkf Jadi Perhatian Saat Tampil di TV, Ternyata Presiden BEM UGM Adalah Seorang Penghafal Al-Qur'an! https://t.co/tDSKSYJSvB
#DreamersxSKFI19 (2)"
7387,Revisi itu untuk memperkuat bukan melemahkan! -ucap presiden BEM KM UGM
7388,"@SherlockGantan @m_fikris Ngga juga ah. Obed mantan Presma UGM itu head to head sama anak KAMMI dan menang. Intinya mau rebut2an apa ngga. 

Masalahnya buat bisa menang itu ngga gampang."
7389,@irenee_k Ha? Itu ketua bem km ugm KAMMI goblok
7390,Ketua BEM KM UGM kok ena diliat ya ehe
7391,"@maulxne Duh makasih ya kak infonya. Aku penasaran gitu soalnya tapi minim informan :(
Btw kakak ini kuliah di UGM kah?"
7392,"@mohmahfudmd,  @jokowi,  @Puspen_TNI,  @BareskrimPolri,  @DivHumas_Polri,  @haris_azhar,  @YLBHI,  @LBH_Jakarta,  @TjahjantoHadi,  ayo bergerak... Bentuk TGF...  @BEMUI_Official,  @bemkm_ugm,  @trisakti_ @KM_ITB,  @BEMUNAIR_ID,  @official_unand https://t.co/7e6ao5N55r"
7393,"Gua males mo ngmg, ujung""nya juga disalahin wkwk, tp coba dikaji lagi dah ruu pks itu, ada bbrp poin yg masih ga bisa diterima deh, jgn krna rata"" baik tp poin satu itu diabaikan:( aku msh respect kok sama mas pres ugm"
7394,"@collegemenfess Jadi inget temen gua pas sma, dia ga pernah merhatiin guru. Selalu mabar kalo di kelas, tapi dia masuk ugm 😭😭"
7395,@mileaaaaaa2 Udah engga setauku yg di belakang mirota kampus ugm:)
7396,@collegemenfess nih psiko ugm @shizukanayoru_
7397,"Atiatul Muqtadir presiden bem ugm pantesan gigi nya putih bagus emg ternyata ambil kedokteran gigi , eh takira anak hukum 😀 ."
7398,@mncbkr @dhiyaall @__ilhaaamm Wkwk ya kalau mba tau tentang semua pasal kenapa g turun aja ke jalan pas kemarin. Atau ga ikut gabung sama mahasiswa yg di undang di acara ilc. Mba ini lucu. Mengkritik mahasiswa. Tp di kritik balik seprti tidak terima. BEM UI trisakti ugm emg mereka anak hukum semua ? Ya ga lah
7399,"---stance beliau (sbg presma ugm) adalah rilis resmi ugm. Bs diliat rilis ugm di link https://t.co/pPFtMlinJK yaitu mendukung ruu-pks.

Sekalipun beliau pribadi menolak, apakah hal tsb bs jadi alasan utk menciderai perjuangan? Dukung gerakannya, bukan orangnya."
7400,"Potret Ketua BEM UGM Atiatul Muqtadir yang Viral, Idola Baru Milenial! : Okezone Lifestyle https://t.co/N8UHmPbHuB"
7401,"@mohfathur_14 @bemkm_ugm Makanya kasih tau mereka kalo kamu turun aksi kemaren. Liar, karena dalam pulitik, situ akan dibunuh berkali2."
7402,Banyak di perbincangan saat menyampaikan aspirasinya dihadapan Dewan dengan Tutur bahasa yang teratur dan ternyata dia juga Seorang Penghafal al-Quran. ia Adalah atiatul muqtadir atau Yang biasa kita sebut fathur ketua BEM UGM https://t.co/NdqE302RUE #DreamersxSKFI19(2)
7403,"5 Fakta menarik Atiatul Muqtadir, Ketua BEM UGM yang jadi sorotan https://t.co/G5sbuCCsTQ"
7404,Mas2 ketua bem UGM aku padamu ❤
7405,SUDAH CAPE2 DEMO RUU PKS DITOLAK LAH JEMBODD ALA DENE JENENG MU DIPUJI PUJI RO KANCA KANCAKU SEK UDU UGM NGIRONE KOE KSATRIA MAS PATURRR
7406,"Kuliah umum jurusan Sastra Indonesiayg diisi oleh Prof. yg mengajar di UGM.
Diawali dengan sebuah teka-teki
Prof: Apa yg bisa dilakukan manusia tetapi tidak bisa Tuhan lakukan? modar koe, klau bisa jawab ta kasih buku

Ruangan sunyi dan para hadirin berfikir."
7407,Ya Allah berikan akuu calon suami seperti mas fathur ketua bem ugm😭😄 aamiin
7408,@bungamlnd Kabem ugm udah mau 500k cuyy
7409,"Dari Universitas Gadjah Mada ada kang Ahmad Fahmi, satu santri al Imdad yang masuk UGM dengan jalur Program Beasiswa Santri Berprestasi (PBSB) dari kemenag.. Al Imdad luar… https://t.co/gpHuHeJ12g"
7410,"@KenWatchaporn kajian bem si tahun ini mas. kan tahun lalu kajian bem si di bedah oleh pihak ugm. karna mas blg tahun ini gada yang beda kajian nya, jadi jika sekiranya mas paham boleh gitu di bedah hasil kajian nya"
7411,"Kurang keras bung, harusnya sekalian bongkar drama politik di antara Junior dan Senior.  Bongkar lagi keterlibatan dia dalam 7 tuntutan #ReformasiDikorupsi . 

Kalau dia merasa jago bicara perihal substansi, bongkar lagi, apakah lidahnya mulus krn kecap bukan? 

~Ketua BEM UGM~ https://t.co/3ujk8RVOHa"
7412,@KuIngatKamu Tapi bang yg UGM bikin meleleh bgt dong gimana ini? 😭
7413,"ketika kerua bem ugm jadi sorotan. yah, so pernah le ba galau pa ...... ah, sudahlah.. banyak temannya disini WKWKWKWKWWKWKWKWKWKWKK"
7414,ketua bem ugm mirip si *sensor nama* 😌
7415,"@fayailuy Ok jadi dulu tahun 2018, BEM SI bikin kajian, kemudian BEM KM UGM melakukan beda kajian di tahun 2018

Skrg 2019 BEM SI bikin kajian, lalu, adakah yg bedah kajiannya? BEM mana?"
7416,"@ilovechocolatae iya kan, aku tanya mama tadi, dia bilang sebenernya gak ada korelasinya sama sekali tapi kan ya kenapa banyak banget orang yang menyimpulkan salah satu alasan si bem ugm nolak ruu pks itu karena dia salah satu anggota kammi."
7417,"👩‍🦳 (ibu) de ketua bem ugm ganteng banget ya
👱‍♀️ (me) iya bu ganteng..
👩‍🦳 semoga ade jodoh dia ya
👱‍♀️ (dalam hati) tapi dia nolak uu pks bu..."
7418,"@hafizalbajiri Bokin antum yang mana nih, dokter yang di UGM, UI, apa yang lain"
7419,@KenWatchaporn hah gimana gimana? kan itu yg mas ss kajian nya bem ugm pd tahun 2018 mas bukan kajian bem si. maap saya belom mudeng nih pencerahan nya
7420,"@AREAJULID ((Isi bem ugm ukhti akhi))
Wkwkwkwkwk tawain aja ah
Gua suka sih pemikiran temen lu, objektif."
7421,"Jadi tau sisi lain sosok lantang yg lagi dikagumi, mas eh ade ketua BEM UGM huhu"
7422,"Ada juga si Salma yang pengen ikutan aksi, tapi ada kendala. Temen w paling mager sepanjang masa😂 Hanunpun anak ugm juga pengen ke sub! Terharu. Huhu gemay"
7423,@temponasional @korantempo Fisipol UGM kondingg~
7424,"@askmenfess Gua diposisi ketua bem ugm si : ""awokwowkwowkwowkwowkwowkwok"""
7425,"perihal ketua bem ugm yg skrg jadi sorotan krn dia satu oreks dgn FH dan dia tidak setuju dgn ruupks sehingga tidak terlibat dalam gejayan memanggil, kalian kritik hanya karena berbeda paham. bukannya kalian sendiri yg ingin “bebas berpendapat”? apa hanya untuk golongan kalian?"
7426,"Kriteria calon idaman jadi tinggi ya sekarang ""ya minimal ketua bem UI, ITB, atau UGM"""
7427,idaman🙂💛 otw s2 ugm https://t.co/x9T40fuR4T
7428,Rektor UGM Dukung Mahasiswanya Demo di Jakarta: Asal Tak Anarkis https://t.co/DALdDZT3q7
7429,@_sourpix @handjobservice @handjobservice si mas mas ugm itu kenapa sih?
