,content
1825,@Aryandaru Temen sek endi? Man? UII? Opo UPN?
1826,"@couronne08 Pasti di push...yuiri juga udah mau tampil di tv dan jadi center.
Yuiri mau menantang dirinya"
1827,@X1STORIES bentar nder UI sama UII beda ya? :(
1828,"@j4hk0j4h Hahahhaa uii , macam perempuan pulak"
1829,@unicornmnfs UII. UNIV INSYAALLAH ISLAM WKWKWK.
1830,@mohaydl Eeeh uii 🤷‍♀️😭😎
1831,@X1STORIES yah kampusku deket uii wkwk
1832,"@tanya2rl sama, jangan lewat jakal atau simpang kentungan, ada wisudaan uii"
1833,@tdklucu Uii dan atmajaya juga
1834,@ferreeira_jf @luiza_salomao_ uii bb
1835,@_carolbeolchi Uii lindonaa
1836,Cane nii..... tak hbis fikir dh aku ni uii
1837,Jual Stiker Kulkas 1 Pintu Winnie The Pooh ~ https://t.co/eWVxYKY7KQ #kampus #UI #ITB #IPB #UII #UGM #UNS #UNDIP #ITS #mahasiswi #bisnis
1838,kyo pubg 8don uii
1839,"@RizaMartwan @lalaland_uii @AkAkwila wah, gak pernah liat akbingo yg ini. hahaha. jaman naachan masih rambut panjang kah?"
1840,@nisyanaaa Bajilaahhhh uii atas keraddddd
1841,"Selesai showroom, yuuna makan malam berdua.
Makan ditempat biasa..
Disini naachan bilang, jika masuk sembatsu mau ajak yuiri makan di restauran mewah. https://t.co/NEhh3YClXq"
1842,"Yuiri ngambek lucu juga.
Naachan suka buat yuiri ngambek https://t.co/1A4IbMPL7e"
1843,"Ku kadang penasaran..gimana ya interaksi yuuna di rumah?
Di depan member saja so sweet makanya jadi bahan gosip. https://t.co/9pnDNjTdvv"
1844,Lucu.haha https://t.co/vePezDfzOh
1845,@RizaMartwan @lalaland_uii @singalem Dan sepertinya staff teater AKB ngedukung YuuNaa 😅 https://t.co/9VhGt2Tuak
1846,"@lalaland_uii @AkAkwila @singalem terus gjd dilanjut gr2 keburu heboh . . .
sampe ada yg bilang ""nana, obat kamu habis ya . . . ?""
🤣🤣🤣🤣🤣"
1847,"@lalaland_uii @AkAkwila @singalem iya kayanya, wkt itu ada bbrp org yg disuruh cerita.
sy udh lupa detilnya.
intinya naachan lg piket d uks 💉, ada cowok yg dtg krn lg sakit. terus biasalah dicek ini itu dsb. cowoknya keliatannya grogi. 😅terus pas mereka lg deketan, dia ngedorong cowo itu ke tempat tidur 😂"
1848,"Cari lah sendiri uii,  aku pun tak lepas. Nasib ada sample tapi kena process dulu nak macam mana pun. Sumpah dah malas gila.."
1849,@lalaland_uii @RizaMartwan @singalem Itu pas Naachan ngomentari drama saingannya klo ngga salah
1850,@RizaMartwan @AkAkwila @singalem Ceritakan dong
1851,@RizaMartwan @lalaland_uii @singalem Obat tidur
1852,@RizaMartwan @lalaland_uii @singalem Obar yg ngerubah shinici jadi bocah lagi
1853,Tokoh Papua Freddy Numberi: Bintang Kejora Bendera Budaya https://t.co/3rkKvFJRzM
1854,"@AkAkwila @lalaland_uii @singalem aptx biasanya dipake buat apa, mas e?"
1855,"@RizaMartwan @lalaland_uii @singalem Edisi Yuiri d ""tembak"" Naachan 😅,Oshima ryoka harus bertanggung jawab"
1856,"@lalaland_uii @AkAkwila @singalem ya . . . dulunya sih polos . . .
sy g ngikutin naachan tp kbtln ngikutin akbingo. jd seinget saya mulai berubahnya pas dia diminta mengarang cerita delusi d akbingo. dia bikin cerita ""di ruang UKS"" 😏

seisi studio akbingo waktu itu lgsg gempar 🤣🤣🤣🤣🤣"
1857,@lalaland_uii @singalem @RizaMartwan Naachan sukanya yg loli2  kebalikannya si beby😅
1858,"@singalem @lalaland_uii @AkAkwila kl saya taroh link ini di sini, jadinya crossthread 🤣
https://t.co/rKV0eyPbCc"
1859,@RizaMartwan @lalaland_uii @singalem Jadi Butuh aptx nya detective Conan nih 😅
1860,@AkAkwila @singalem @RizaMartwan Kok.dia mau followback ya..dasar dia juga mesum
1861,"@lalaland_uii @singalem @RizaMartwan Kebalik itu,Naachan yg d follow sora"
1862,"@AkAkwila @singalem @RizaMartwan Gara gara @AkAkwila Aku jadi stalking artis jav itu.
Naachan parah amat liat yg begituan haha.."
1863,"@lalaland_uii @AkAkwila @singalem iya, bbrp kostum modelnya simpel2 jd ky seragam sekolah beneran 😅"
1864,@lalaland_uii @RizaMartwan @singalem Jangan liat versi teaternya *eh
1865,"@AkAkwila @RizaMartwan @singalem Kayak anak stm ya bajunya.
Siswa sma haha"
1866,@singalem @RizaMartwan @lalaland_uii Beda genre
1867,"@RizaMartwan @lalaland_uii @AkAkwila apa ya ini kok tiba nyasar ke jav. sama jepunnya sih, tapi beda. hahaha."
1868,@lalaland_uii @AkAkwila @singalem 👆 perasaan td ngebahas jav-nya bukan d sini dh 🤣🤣🤣
1869,@AkAkwila @RizaMartwan @singalem Naachan parah bgt..artis jav juga dia follow..
1870,@AkAkwila Serem timelinenya..biar aman aku gak follow saja heh
1871,@alshaoctavna Nda pake libur uii mo matii !
1872,Tak tido lagi uii. Kejap lagi 5 pagi dah nak kena bangun😂
1873,@Manduchiwa2 Ah uii
1874,"@paijul Malah ngentarak tekan UII, ning kampuse dewe jarang malahan 😅"
1875,@lalaland_uii @RizaMartwan Baguslah 😅
1876,@AkAkwila @RizaMartwan Bukan...liat bio dia
1877,"@lalaland_uii @RizaMartwan Ntahlah baru 1 film yg genrenya itu wa liat,belum sempat donlod😅"
1878,@lalaland_uii @RizaMartwan Wa juga iseng search d web ena2 ternyata beneran JAV 😅😅 https://t.co/wQuqGoBWj1
1879,@AkAkwila @RizaMartwan Artis jav.?twiternya apa ?
1880,@bidiegod @Sup_sipuk Uii advance org tua tu.
1881,"@AkAkwila Hahaha..mereka anak yg baik.
Spt ibu nya yang shy..
Gak salah yuiri jadi mother of 16th gen.
Sifat mereka sama.😁"
1882,@AkAkwila @sayaya_0388 Ya ya ya
1883,@AkAkwila @sayaya_0388 Ya makasih ya
1884,@sayaya_0388 @Ayen_JKT48 Makasih ya ya
1885,@sayaya_0388 @bebyJKT48 Ya ya ya
1886,"Selamat yak, buat teman-teman UII, UNY, dan UAJY (part 1) yang di wisuda besokk ^^"
1887,"@lalaland_uii Tapi lucunya nurut semua sama YuuNaa,mungkin klo YuuNaa cerai baru mereka berontak 😅"
1888,"Kata yuiri...
Member team4 itu mostly shy..
Siapa bilang mereka shy..
Tukang gosip iya..
Dibelakang yuiri mereka bergosip, di depan yuiri mereka shy
Haha"
1889,"Member team4 itu kumpulan tukang gosip  dan yuuna shipper
Lucunya yg digosipin senpai dan kapten mereka haha.
Gak ada hormatnya dgn kapten.
@AkAkwila"
1890,"@lalaland_uii Iya,klo team 4 kan lebih dewasa usianya stu masih banyak yg 18kebawah😅"
1891,"@aldhikayf13 : ha koe sesok wisuda ra nganggo dandan?

Hmm... sepertinya esok dirimu akan terlihat cantik dengan balutan toga UII😂"
1892,"Kalau member team4 gak ada ya yg memberontak spt kokoa..
Mereka sih Tukang gosip hampir semuanya.
Khususnya gosipin ortu mereka si yuunaa @AkAkwila hehe"
1893,@lalaland_uii Namanya juga ABG😅
1894,"@AkAkwila Lagipula, harus ada member yg memberontak ke naachan..
Jangan manut manut saja"
1895,"@AkAkwila Aku suka naachan mengadu ke yuiri..yuiri jadi pendengar yg baik.
Aku bayangkan wajah naachan yg kesal dan yuiri dengari curhat dia😁"
1896,@ReinkaJP @Diani_JKT48 @sayaya_0388 Ya ya..mari bobo ya ya
1897,@Albert45465426 @sayaya_0388 @Diani_JKT48 Kamu ya..makasih ya ya
1898,@lalaland_uii Biar yuiri turun tangan gitu?
1899,"Aku mau nya
Naachan dan kokoa jangan pernah akur..seperti tom and jerry biar seru.."
1900,"@RizaMartwan Haha..
Kamu ya ya..
Makasih ya ya"
1901,Uii bos geli2 my heart tgk story mu ni tau eii i ship ✊🏻✊🏻
1902,Nak pergi ke tak Melaka ahad ni uii.
1903,@kasssmaran @purplerebel Bisa cek situs Elsam dan Pusham UII. Ada bahan-bahan pengantar HAM.
1904,@areefahaisha siap bagi tajuk ujian bertutur lagi uii
1905,@lalaland_uii iya bener 🤣
1906,"Ayang naachan.
Aku suka jika kokoa memberontak dgn naachan....
Dia kan mengadu ke yuiri...aku suka lihat yuiri jadi pendengar yg baik. https://t.co/AD4uV6WkoE"
1907,"Naachan kan suka mengadu ke yuiri jika kokoa memberontak ke dia.
Spt mengadu ke istri karena sifat anaknya yg nakal haha @RizaMartwan"
1908,Aku suka melihat naachan terluka karena kokoa..its.cute @RizaMartwan .
1909,"@RizaMartwan Kurang cute..rindu kokoa yg bocah dan suka berontak dgn naachan.
Kalau bisa tetap jaga sifat pemberontakan dgn naachan"
1910,Jadi wall paper keren ni https://t.co/f0QROjQaFL
1911,@duncallmeanis Melese tu padia uii?
1912,"@lalaland_uii udh terlanjur gede tp, mba 😅"
1913,@runaroundurmind tidurrrr  uii
1914,Yang ini lucukk.. https://t.co/vc5z7uGrT5
1915,@lwtomlinsoxn Uii amoh
1916,"Kokoa jika bisa jangan gede.
Biar tetap cute. https://t.co/8hQ3QeQQ6u"
1917,@RizaMartwan Kokoa udah tinggi
1918,"@Justitia20_ Oalahhh, kirain jaga kampus. Yg ngadain lomba emg anak uii atau dr luar? Smpe enam bulan gt😂 bukan lagi ga jmn, malah udh ga jaman lg kynya wkwk"
1919,"@peekaasss Uii tydac ada apa apa nyah ("":"
1920,@sariahabdullah1 Sama la kak uii .. Rara pon 0 ..
1921,@Jessoonngg @Joeldaurin_ uii na ngam timing ni mau pok silap
1922,@rociiodelamor Uii uwu🌚
1923,"[Live Report]

Aksi solidaritas ""Coret Capim KPK Bermasalah"" terkait adanya Capim KPK yang bermasalah dengan menyoroti mengenai proses seleksi calon pimpinan KPK yang dinilai sangat jauh dari kata transparan.

Hasta la victoria siempre!!! https://t.co/tkTShpejLU"
1924,"@PenjahatGunung Padahal enak mas kobis sek neng lor UII ekonomi, daerah ringin raya."
1925,@CFabregat_89 @ASumarrocaCAT @jordicura4 @SalvaCJ @SantfeliuencFC @FCF_CAT @fcandorra @CFIgualada_ @UESantsoficial @titolc4 @AleixLage @sergionavarro_9 @dgalalopez @Guillem18 @FAviles8 Uii!! Uiii! 😂
1926,@nfrhkhlda uii uiiii
1927,@MASYlTAH kenapa sayang uii
1928,@hazim_daniel Uii gatal je tangan aku nak mention
1929,@collegemenfess Uii jg ga sih? Aku liat di ig yg tahun lalu
1930,"@hotfm976 Uii comel la  baju raya
Merdeka Admin yg
Ni izdihar cakap
Semalam tu 😁"
1931,"@nurlailiari Wkwkwkwk dasaaar 😂 kamu di jawa tengah berarti daerah pegunungan gasih? Biasanya KKN UII jateng di lereng gunung.
Tikusnya ga banyak. Cuma 2. Tapi sliweran terus di kayu penyangga genteng. Kejar-kejaran mulu. Kan takutnya kalo jatuh, nimpa kita yg tidur di bawahnya ya 😞"
1932,"sebatang samsu, setengah di warung makan depan notaris dekat alun-alun kebumen, setengah di burjo qubah belakang fmipa uii."
1933,@podcastretropus Ngapain ngurus fpl yg poin per week nya g lebih dari 20? :(
1934,"Iri liat yamada san
..cahaya wot😁 https://t.co/SnCaloXPUF"
1935,Pernyataan sikap Tokoh dan Masyarakat Anti-Korupsi Yogya serta Aksi “Coret Capim KPK Bermasalah” yang diikuti oleh LEM FH UII bersama 50 organisasi lain. https://t.co/ed3tYq9tbf
1936,"""Denah Rumah Tipe 50""
Pavilion Harmony Blambangan (PHB)

Lokasi : Wonontoro, Blambangan, Widodomartani, Ngemplak, Sleman, Yogyakarta - (6 menit dari Kampus UII)

Langsung saja kunjungi 
https://t.co/xEzApmnJsk
atau 
Hubungi ☎️ https://t.co/BXBMPelfNZ
#Rumah 
#Properti https://t.co/JjvFK75nrf"
1937,@hazimhalimmmm uii ni tahun lepas tauuu ahaha
1938,"Souk ada sale hampa uii
🔥🔥🔥
#salemerdeka"
1939,@fybij uii nahh tak panggil you pun laa
1940,[cm] uii udh ospek blmm?
1941,10 Foto Editan Ibu Kota Pindah Ini Dijamin Bikin Kamu Ngakak https://t.co/wyQlaeIpKd lewat @WowMenariknya
1942,Matematikawan Temukan Pola Sama di Hasil Voting 'Produce 48' dan 'Produce X 101' https://t.co/NNXkFNNTZn
1943,"[CM] aku bingung lgi insecure
Aku kuliah di swasta di jogja yang ngga terkenal2 amat dan kampusnya termasuk sempit ngga luas2 kaya uii(yg mencar2) apalagi ugm uny, aku agak iri sama kampus2 lain yang luasnya minta ampun, aku harus gimana kawan?"
1944,"3 kali lampu hijau dah uii, tak lepas2 lagi 😪 queue depan sekali kot"
1945,@pikhansung Ah uii okepp merci
1946,@WManjung Uii awar tu? 👀
1947,"Nak ajak aku jadi cinderella ke mcm mane balik lewat adoiiii boyfie uii 😂 Nak pegi mane pun aku xtaw. Hishhh buat perangai betul laaaa 🤦🏼‍♀️

Aku syak ni mesti sbb tadi aku cakap aku bosan and alone kat rumah sbb dia kena Oncall harinih 😄 https://t.co/JmlN6LgGdk"
1948,@arifnazmi_ Penangan camera xs max uii🙆🏻‍♂️
1949,Uii celcom ... Lamanya nak ada service balik ni ... Haiskh #celcom
1950,"Penarikan Mahasiswa KKN UII

https://t.co/GxYD5ySpnD @ Jatipurus,  Poncowarno https://t.co/euWEDMEsto"
1951,"Jika ibukota pindah ke kalimantan, so pembangunan akan pesat disana
Aku yakin banyak calon presiden dari kalimantan."
1952,"Presiden indonesia
Soekarno, soeharto = jawa
Bj habibie.                 = makasssar
Megawati, sby.          = jawa 
@jokowi.                    = jawa
Next.  ? AHY, ridwan kamil
Masih  JAWA"
1953,"Next..aku ingin presiden bukan jawa centris..mungkin presiden bisa dari suku melayu atau papua sana atau suku lainnya
Pak @jokowi"
1954,@AnandaM14713063 Uii rapaatt malah main twit😂
1955,"Pak @jokowi 
Perbanyak menteri dari daerah papua...3 atau 2 orang cukup"
1956,"Habiskan Gerakan OPM di papua.
Jangan kasi hati..ambil hati rakyat papua, terus lakukan pembangunan di papua..segera percepat pemindahan ibukota (jangan ragu)
Pak @jokowi"
1957,"Ambikk kauu. Tahu cuakk bila dia siap print surat resign sebab kau merajuk dia tak layan kau sbb busy😆 hahaha dia kata nasib bila dipujuk, dh merajuk. Kalau tak, dia resign terus dtg kedah.🤭 Huduh perangai hg miza uii. Kesian noii🤦🏻‍♀️"
1958,"Ayo dong pak @jokowi Percepat pemimdahan ibukota ke kalimantan.
Daerah timur indonesia rawan konflik..jadi biar mudah dipantau dan biar ekonomi di papua semakin maju"
1959,@MuhdIzzue_ Haahahh...  Uii kira ok la tuh terlebih atau terkurang satu..  Kita kadang2 jadi 5 ja apa cita? Hahah.. Penat..  Tambah kalau cikgu dok push suruh hantaq..  Hui byk lagi x settle..  😂😂😂
1960,"Dulu pernah meguru sama beliau di FK UGM, lalu meguru medical education di workshop2 selama di FK UII. Alhamdulillah senang sekali hari ini bisa ketemu lagi sama Prof. dr. Ova emilia, Sp. OG, M. Med. Ed, Ph. D😍😍... https://t.co/jMRMNTTpOL"
1961,Tak sabar uii nak balik
1962,@queensarawah Ah ah beh uii
1963,"UII taun depan KKN di desa penari dong, seru kayanya 👌🏻"
1964,"Fh di uii mah mantul, anak2nya jg ""mantul"" wkwk https://t.co/4QqVzhQCm3"
1965,@Okadananafans I want yuiri pairing with kai kokoa.
1966,"Fyi, tanggal 2 September 2019 udah masuk kuliah lagi........."
1967,"ehh, udah tgl tua nih, nanti malem kita keliling-keliling di kawasan UII yuk, sapa tau dapet rejeki :v"
1968,@DewiSisa Pertama sih yuiri yg sandaran...tapi lucu krn naachan yg lbh pendek😁
1969,@adistina_ Wis suwe dis tapi lagi wae mrono goro goro nyoba ning uii enak hahaha
1970,@rizkiringo @RizaMartwan @lalaland_uii apa ada pelatihan renangnya? saya mau ikutan dong 😊
1971,@collegemenfess Sini uii:)
1972,@RizaMartwan @lalaland_uii @singalem anak kapal harus bisa renang dong 🏊🏊
1973,@_fredsn Uii BB👿🤤
1974,"Pengen memperkenalkan warung enak dan murah dan ngambil sendiri khas uii atas kepada warga sekitar yujiem yaitu warung gajebo di pandega, timur ss"
1975,@articrun Yg nusa itu bukan? 🤔
1976,"Kemaren internet 🤔 sekarang telepon dan sms, apakah benar medsos dan alat komunikasi berpengaruh besar dalam konflik ini? Mohon maaf sebelumnya bukannya apa2 ini seriusan nanya, maksudnya tanpa segala jaringan itu pun warga papua udah biasa, mereka emang g make kan? https://t.co/dhPRKYfBxY"
1977,@collegemenfess Atma uii
1978,Jadi inget sama rektor UII yg ngundurin diri. Gegara peristiwa diklatsar yg berujung maut
1979,@JogjaUpdate @unyofficial UII Juga wisuda tgl 31 min... 😃😃😃
1980,"@collegemenfess uii bentar, ga ribet lg"
1981,uii mami https://t.co/TZvaFTmUtP
1982,"Silakan mau potong rambut model apa bu?
Ini contoh model nya hehe https://t.co/2OzghH5xqe"
1983,"Sayang yuuna
Sayang yuuna
Pilih pilih https://t.co/BeUTdVEWxy"
1984,"Kost Putri dekat UII Terpadu Jakal 14,4 Sleman Jogja 》 https://t.co/oI3OfMRaIB https://t.co/1Q5OJAY1Hr"
1985,Masih boleh gak yah makan mie instan?? Hmmm cedih uii:(
1986,"Bismillahirrahmanirrahim.. butterflies in my tummy.. nervous uii 😖
Semoga Allah permudahkan segala urusan ❤️"
1987,medical checkup uii. lama tak kene jarum.
1988,@_CatButterfly_ UII UII🐷🐷🐷
1989,Uii q grt excrotaaa manee 🤢
1990,@pimocelim Uii pihzinhaaaa
1991,@Alexand01286235 uii bb
1992,@RizaMartwan @singalem Kojiharunyan juga suka pake ban...sok cute hehe
1993,@_Zoldik_ Ehhhh Uii😅
1994,"@lintangwijayani Syariat islam amalan kita, tegakkan iman dan tauhid. Dengan catur dharma pedoman nyata semoga Allah meridhoi UII. Aamiin..."
1995,@nadapv_ uii bb
1996,"@lalaland_uii @singalem chihochan, kirain gabisa renang gr2 pake ban mulu
https://t.co/JRvRttI2wq"
1997,@RizaMartwan @singalem Dia kah ini?
1998,"@askmenfess Setiap jurusan pasti ada channel kerjanya nder. Ada kating atau ada info loker yang dibagikan secara masif.

Sepupuku ambil arsi dia langsung kerja. Ya jadi arsitek lah, istrinya juga gitu.
Sepupuku Arsi UII btw"
1999,@cyntyaayuP_ Saiki abange dadi ketua bdn wakaf uii? Wkwkwk
2000,@stfumoshroom @ToasterMatthi uii yaa gerne uwu
2001,@PicarGeek Ah bah uii
2002,@dudafc29 Ui uii
2003,"@KiaNo_smiles @NigoMar @itsmejhonalhyne @kiara_235 @MeeRahMee_24 @SheyKiano @omgkiano @bhing7191 @megz081 @annneri_ @RochelleCorcue2 @JelayShiny @ULOngKIANO @iamginoroqueiv Kaya pa uii hahajah 
.MasayangUmaga GINOatUKG"
2004,@Anaakkkkkk Uii ui baggete croissant
2005,@lidiiii18 Uii bb 😍
2006,@NatsirNia Haha uii tidur 🤣
2007,@biancakunha vixi uii
2008,@bonsetoaji Makanya merapat ke FE UII biar dapat KKN.
2009,uii tahun bila ni? https://t.co/hVVTNqNLnj
2010,"Oprec UII resmi ditutup ya. yg sudah masuk tahap oprec sila berjuanh di tahap seleksi. Untuk sekarang, kami fokus Bandung dulu. See ya, mwah."
2011,@lyne195 Uii uii
2012,Makanya aing pgn di UII biar deket ama yg seagama eh ini keterima di UPNVJ. Yaudahlah gpp Alhamdulillah terima aja masi enak ini temen2nya ga se toxic SMA (ps: gatau kedepannya)
2013,trnyt banyak uii di twt wkwk
2014,@yackiniku @collegemenfess Anak uii po?
2015,@ar56116 @collegemenfess bykna anak uii wkwk
2016,@snowwhut @collegemenfess uii wkwk
2017,@amalinajuseyo @collegemenfess uii wkwkw
2018,"""postingan ini se akan2 mem frame PBI bahwa key in kita paling kacau se UII."" lah emg cuy WKWKW ga sadar diri po?"
2019,"🕍 KOST PUTRI BARU BANGET
.
.
📌 LOKASI
•Dero, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta
•1,4 KM ke AMIKOM
•1,6 KM ke FE UII
•2,0 KM ke UMBY KAMPUS 3
•2,1 KM ke UPN &amp; STIE YKPN
•3,5… https://t.co/UfA87SFsAb"
2020,@collegemenfess Aku cinta UII.
2021,"Example
@jurinashidae Subsribed yuuna mobame karena penasaran dengan isi mobame mereka.
Kenapa dia penasaran? Karena okadananafans is marketer no. 1 for naachan."
2022,Esok masuk koi 7 uii. Moh lerr tidurr 😴😴
2023,"Siapa yang tertarik dgn yuuna jika tdk melihat isi mobame.
Yuuna private relationship only on mobame.
So okadananafans is marketer no. 1 for yuuna 
Thanks for okadananafans."
2024,@collegemenfess uii nder universitas insyaallah islam😌
2025,"Lu follow okadananafans karena dia kasi isi mobame kan?
Okadananafans juga tidak rutin kasi isi mobame jika isinya tdk menarik.
Jangan sok suci kalian !"
2026,"Jangan terlalu kaku dengan mobame...
Gak laku naachan mobame jika fans nya terlalu kaku."
2027,"Jadi fans jangan terlalu kaku.
Nanti mobame naachan tdk laku. Okadanana fans itu marketer yahud.
Dia juga upload yang menarik saja..yang buat orang jadi penasaran dan ingin subsribed naachan mobame"
2028,"Okadananafans upload mobame boleh saja.
Okada nana fans itu marketing no 1. Siapa juga yang mau sunscribe naachan mail jika isinya tidak menarik.
Okada nana fans juga upload yg perlu saja.."
2029,@Afxqxh1 Sapa uii
2030,"Mekdi uii kalau la en.. Kalau la, customer order ayam mekdi yg regular tapi dapat yg 3x spicy tu. Incase dia takeaway/drive thru balek makan then sedar pedas melampau sampai sakit cirit-birit. Boleh kenekan tindakan ke?
Tanya je.. Hehehe https://t.co/ziYRz47uBP"
2031,@amalinajuseyo @collegemenfess uii ga si WKWWK
2032,@aldianbw yauda otw uii beli nasi goreng
2033,"Hari/Tanggal: Jumat, 30 Agustus 2019 
Waktu: 13.30 WIB
Tempat: Depan Gedung Agung, Jl Malioboro, Yogyakarta. 
Titik Kumpul: HALL FH UII
Dresscode: Jas Almamater"
2034,"Maka, LEM FH UII yang tergabung dalam Jaringan Anti-Korupsi (JAK) Yogyakarta mengajak kepada SELURUH MAHASISWA/I FAKULTAS HUKUM UII untuk melakukan AKSI “Coret Capim KPK Bermasalah dan Tolak Kriminalisasi Pegiat Anti Korupsi” yang InshaAllah akan dilaksanakan pada:"
2035,@addiinitazzik_ awat uii
2036,@rizqifebrians Uii ada masalah?
2037,@collegemenfess UII univesitas insyaallah islam https://t.co/BlqKykgk23
2038,@arawijaya31 Gatau juga kkmu itu anak UII bukan?
2039,Lapaaa uii
2040,"'uii, pergi mana?'
""pergi cafe jap""
'sorang?'
""haah..""
'nak teman tak?'
""hahaha tak payah lah""

eeeee member baru pun dapat baca ke aku spesis tak boleh sorang2 😅"
2041,Pic ini ketika naachan tidak berjumpa yuiri lebih dari 7 hari. Dia kangen berat yuiri dan sudah berencana mau ajak yuiri tidur malam itu di osaka https://t.co/G0ezxT1VU6
2042,@o_sushichan_ Nanti aku dimarahi lagi upload mobame..yang baru2 aku tidak berani upload
2043,@GOODBYEBlTCH UII versi Semarang
2044,"@izacrf_ Bebezona msm, uii"
2045,@Tkoma1 🙆🏽‍♂️😂😂😂😂 King nan uii
2046,"8 oktober 2018 (osaka)
Yuuuna pertama kali (official) menunjukkan pic lagi tidur berdua di ranjang. https://t.co/bibDKdhIZQ"
2047,@lalaland_uii Anaknya sendiri tuh😅
2048,"Naachan sekali kali upload yuiri lagi tidur di ranjang dong.
Pasti cute😁"
2049,@Hyppolite509 @petitclairpeter 😂😂U atis pacl uii
2050,uii batt sakin 🙈
2051,neymar msuk barca balik uii
2052,KKN UII Kembangkan One Village One Concept di Desa Petir - https://t.co/w0wJ0KzpU1 https://t.co/BVgRryF08A
2053,@Hafizmujar Uii ni kawan perempuan laaaa 😆 kau jangan macam macam
2054,uii boleh otp lama2 ni!! https://t.co/1hnt50nIjk
2055,Mingawa na uii 😭
2056,Kyuta uii AHAHAHAAH
2057,@deartaeils uwu uii
2058,"[KUNJUNGAN PERSMA]

Terima kasih kepada LPM LINIER FMIPA UII yang telah berkunjung ke Pers Suara Mahasiswa UI pada hari Rabu, 28 Agustus 2019. Semoga silaturahmi antar Pers Mahasiswa tetap terjalin dengan baik.

Pers Suara Mahasiswa UI 2019
Independen, Lugas, dan Berkualitas! https://t.co/a3eedYhs14"
2059,"@doinyashawn Sabar huhu, di UII ospeknya enak"
2060,"Pasangan yuuna memang mencurigakan.
Kojiyuu saja tidak pernah kencan terus menerus..pastinya satu rumah mereka hehe @kentangperancis"
2061,Fak krs. Males betul sm uii
2062,@kentangperancis Btw naachan pernah berjanji akan membawa yuiri makan di restaurant mahal jika dia masuk sembatsu ( udah kaya ehm )😁
2063,@Akmal_Izzat97 Uii lengan tu aurat
2064,@kentangperancis Emoji apaan tuh ?
2065,@CRAAE16 Senpai dedication
2066,@kentangperancis Ini fix yuuna living together deh hehe😁
2067,@N3roRingo Sakit masih bisa kencan @kentangperancis Hehe
2068,"Kalau saya salah buat kerjakan , mama punya ayat paling popular 
""uii salah itu bussku"" 😂"
2069,Uii sep 1 na birthday ni jungkook skl :&gt;
2070,Sosoan woro woro eneng SPBU anyar ning kidul uii jakal eh jebul kabeh wes podo reti ndisik 😅
2071,Sakita uii😭
2072,@KintanDahlia Mbak kintan bergabung dengan uii tahun berapa?
2073,Dengar lagu cinta luar biasa teringat awok sayang uii.. hurmm X tau laa nape Hari nii Rasa cam feeling2 pulokkk.. hurmm..
2074,"Melihat lokasi UII yang berada di dalam kawasan rawan bencana menambah kesadaran pihak Dekanat untuk melakukan simulasi tanggap bencana. 
Berita selengkapnya : 

 https://t.co/kStPqp2Xn0"
2075,@dikmala rene neng uii jakal
2076,@somejiniee @edcfess2 kayaknya maksud dia uij deh hil bukan uii wkwk
2077,@rzadityan UII ga kalah wkwwkw
2078,"Terkait dengan pedoman hak jawab dan koreksi, bisa kalian cek di https://t.co/FEx3MmjKe0 pada rubrik Info Ekon.

#ekonomikauii https://t.co/kT1Sj6laAr"
2079,@FOODFESS2 Deket uii pusat banyak. Atau di jalan besi jangkang juga ada
2080,@edcfess2 @yoonndy uii nih kakak nya😂
2081,"Pengarah minta 15k uii
#mdsvibes #mdskuasa5"
2082,"[KABAR KREMA SEPTEMBER]

Assalamualaikum wr. wb.

Halo teman-teman, ada beberapa kabar baik nih dari Departemen Kreativitas Mahasiswa LEM FH UII. https://t.co/LbvvAB2OBN"
2083,@LinoleSoleil uii merci 🥺🥺🥺🥺❤
2084,"@Syazlinnn uii sis ada je ni, lama je tak tegur org haha 😂"
2085,Radang uii 😷😷
2086,@jwan_gx34 @datzierg Uii mesti kenal punya. Syukur Saidin masih main dengan Penang kan?
2087,@sangratu18 Mari datang airbnb. Banyak jugak ni. Sedap mak sedap! Jahanam diet uii.
2088,@IraYantiRasyim Kerja hey Twitteran trosss
2089,@uii_ball cc in bini iqbal wkwkwk
2090,Lepastu dah ngantuk ni camne la nak drive pergi tangkak jemput adik zaki ni uii
2091,@sitinorsyafinas uii sedap depa makan
2092,"@dennis00280973 Yg lupa ituuu mars uii, ingetnya pas amiinnn doang 😰"
2093,@aulianisaaf Sama anak uii
2094,@jiiwxn uii kau ngam ni sama kwn aku yg follow geng2 make me shudder. dia selalu cerita sama kami tp kami nda kenal 😂😂
2095,"Perumahan elit di pinggir jalan raya kaliurang km 8 sangat stretegis lingkungan sejuk aman primadona jogja dekat ke berbagai fasilitas umum seperti kuliner hotel kampus ugm uny uii rumah sakit pasar.

FASILITAS… https://t.co/ZIkPj9RIRe"
2096,"@irfanfkr Ampun mas, kene yo uii"
2097,@alyffajalil Uii sis chill haha. Dia pernah bahagiakan hang. Lek lek hahaha
2098,Uii lamo dok cakak english ngn mahbubur gagap gak la
2099,"@esmiloangett @askmenfess oke tengkiyu
itu kok pusing mekanisme kurikulum baru di UII"
