,content
775,UKDW PROFILE https://t.co/3CAwDFnwFs lewat YouTube #sabda
776,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
777,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/p20IUxFd78
778,"yohanes_jimy
menulis (mungkin dari panitia) bahwa ""sustainable sebagai  salah 1 cabang dari green architecture"" adalah pernyataan yang salah.

Ya gapa2, ntar dibenarkan ya dalam seminarnya di UKDW yogyakarta nanti.… https://t.co/OMDRMCco7A"
779,"Yaelahh ku baru ngeh,  UKDW tu Universitas Kristen Duta Wacana maigattttt 😪
Bodoh syekali y aku ni 🤪"
780,UKDW PROFILE https://t.co/3CAwDFF7x0 lewat YouTube #sabda
781,"@reucamaro @tubirfess Terus ya yg muslim tetep aman d kmpus mayoritas kristen kayak UKDW, Atma, Sanatadharma dll. Aneh bnget kan"
782,"Sebanyak total 30 orang perwakilan berbagai negara yakni Bangladesh, China, Malaysia, Thailand, Korea dan Indonesia beserta jajaran pejabat dari 3 Universitas yakni Universitas AMIKOM, Universitas Atma Jaya, UKDW dan Kemenristek Dikti melakukan kunjungan studio tour ke MSV Studio https://t.co/peLJDLwZjX"
783,@xximbecile Masih ada FK UKDW 🥰
784,"Kegiatan hari ini  selasa 9 juli 2019 Workshop dan ttd MoU forkom Bkm kab. Kulon progo dg kampus UKDW Yogyakarta disaksikan  pemda, pemdes dan OSP 2 DIY https://t.co/SsMQHDC2L1"
785,KCC Sejong: KOREAN CENTER UKDW MEMBUKA K-POP INDONESIA FESTIVAL 2019 https://t.co/MkWyCOVzyL
786,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/c3AxYnmpeg
787,"Hari inu pengumuman sbmptn ya, pasti bsk ukdw rame nih"
788,PthU: PThU sluit overeenkomst met UKDW uit Yogyakarta https://t.co/2TvbZmRWyY
789,"LIMA Basketball: Kaskus CJYC Season 7
[PUTRA] UDINUS vs UKDW
End of Q4: 80 - 27
@primawaterID @bliblidotcom @McDonalds_ID @kaskus @bolalob @infokost @tiket #LigaMahasiswa #AwalMasaDepan #LIMABasktballKaskusCJYC #lookingforwardtoit https://t.co/SAPyELhhRK"
790,"LIMA Basketball: Kaskus CJYC Season 7
[PUTRA] UDINUS vs UKDW
End of Q3: 60 - 15
@primawaterID @bliblidotcom @McDonalds_ID @kaskus @bolalob @infokost @tiket #LigaMahasiswa #AwalMasaDepan #LIMABasktballKaskusCJYC #lookingforwardtoit https://t.co/ubr7VwuUre"
791,"LIMA Basketball: Kaskus CJYC Season 7
[PUTRA] UDINUS vs UKDW
End of Q2: 38 - 10
@primawaterID @bliblidotcom @McDonalds_ID @kaskus @bolalob @infokost @tiket #LigaMahasiswa #AwalMasaDepan #LIMABasktballKaskusCJYC #lookingforwardtoit https://t.co/KRQeDWPuh0"
792,"LIMA Basketball: Kaskus CJYC Season 7
[PUTRA] UDINUS vs UKDW
End of Q1: 21 - 4
@primawaterID @bliblidotcom @McDonalds_ID @kaskus @bolalob @infokost @tiket #LigaMahasiswa #AwalMasaDepan #LIMABasktballKaskusCJYC #lookingforwardtoit https://t.co/vV3PTTg4xy"
793,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/IBYO71ZIPr
794,"Yuk para calon dokter, buruan daftar tes gelombang terakhir FK UKDW. Pendaftaran ditutup Rabu 10 Juli 2019. https://t.co/JtvLOmQs98"
795,"""You must be chinese or non moslem ya. temani I makan B2 di ukdw yuk"" 🙀 https://t.co/S1Gk1DzJjQ"
796,"Event hari ini. REUNI AKBAR UKDW GAPALA @griyataruna, kaliurang. Rental Sound, alat band, rental alat musik, panggung dan lighting Jogja. Harga murah. Harga mahasiswa. Budget menyesuaikan. Memenuhi segala kebutuhan… https://t.co/i1qOQ0v9j3"
797,@Lollyschatzi da dia mah anak ibu kota yang sok cakep padahal mah bentukan kaya dia nyari dia di stece apa sadhar atau ukdw mah tinggal nyerok juga
798,@novemberdad ukdw is watching
799,@UGMYogyakarta @unyofficial @usdofficial @UIIYogyakarta @AkademiaUII @UKDW @HMI_Mercubuana @MercuBuana_yk @11MaretUniv @unisa_yogya @klik_uad @Kampus1UTY @UNJANIofficial @UMYogya @stiparyjogja @STP_AMPTA @STiPrAm_Yogya @jogjainfo @area_jogja @infojogja
800,"Kelvin : udh dimana 
Me : udh sampe
Kelvin : rame ga
Me :  di ukdw engga
Kelvin : warungnya bangke...
Me :

Selalu ngakak"
801,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/RtXmHXJFGB
802,"@JogjaUpdate @naeDH0404 Sampe jalan Herman Yohanes macetnya, lampu merah UKDW juga mati. Pengok lancar."
803,UKDW PROFILE https://t.co/3CAwDFF7x0 lewat YouTube #sabda
804,"Lala aku ke alfa, beli regal sama greenfields buat ngemil. Ketemu mas mas ganteng.
Kemungkinan :
1. Koas upn
2. Koas ukdw
3. Residen bedah ugm 
4. Residen anes ugm
5. Keluarga pasien
6. Anak magang rsms
7. Senior kampus aku

Iya emang urutan terakhir :("
805,"Hai haiiiii💕💕mau kasih tau nihhh di yogyakarta bakalan ada kpop indonesia festival lohhh.... buat yg minat sama budaya tradisional korea boleh nihh ikutan pasti bakalan seru soalnya bareng KCCSejong dan UKDW yogyakarta😍😍yuuukkk kepoin ig @kpopindfest
#KPOPINDFEST2019 #KPOP https://t.co/AlfP3V03lt"
806,"Hai, bagaimana harimu? Tak berjalan sesuai harapan? Tak apa, tidurlah masih ada hari esok KMK_UKDW"
807,@firmansyahbl Dari selatan arah UKDW pas diatasnya
808,Kegiatan hari ini bersama UKDW dan STIE API yogyakarta  paparan dan pembahasan pengembangan kawasan desa-desa di kab kulon progo https://t.co/erHOiBJj5q
809,The Hong Kong Polytechnic University Ikuti Program ISL Bersama UKDW: https://t.co/GloOEc7v1P
810,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/xHdwKCpSHN
811,@novemberdad Hlo ukdw
812,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/4xRmJrRNQz
813,@kkkkekey Tak kirimi brosur pendaftaran teologi ukdw piye?
814,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/t95IFLShVP
815,"Si adot kan jadi dosen ukdw, mahasiswanya ada yg follow dia kagak ya, atau malah follow 2nd accountnya?

Wah kalo dia dosen umy, pasti kalo setiap papasan gua harus tahan ketawa sih"
816,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/ly7N4IBdzx
817,@DRAJATPALUPI Benerrr? Hayuq. Aku kangen nasgor depan ukdw.
818,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/ZsQXATDsMf
819,"kampus ku udh ga ada budaya plonco kok:) 
yuk mari merapat ke ukdw jogja~ https://t.co/16U3QMsT0n"
820,"@AlterBaseNSFW Sini aku kasih tau nder, curhat2 santai aja ni boleh di room hotelku (gak hs bisa)

Dah nganggur lokasi deket UKDW jogja https://t.co/k6HG3yK8Aw"
821,"@fWBase Sini mumpung aku ada room hotel nganggur 

Lokasi hotel di deket UKDW jogja https://t.co/5DHSOm4KOu"
822,"Saya pengen ukdw mengadakan KKN di desa penari. Jangan di kulonprogo terus, KKN kagak duit habis iya"
823,"ngajar di ukdw, starter pack. https://t.co/gDcvbq4cpO"
824,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
825,Peserta GlobEEs Belajar Arsitektur di UKDW https://t.co/AWV1EadUb1 via @radarjogja
826,@DhensaFajar pingin pingin maba ukdw 😂
827,aku cinta ukdw ❤️ tp gading gajadi https://t.co/2p6GeNVypb
828,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/9J5I1gD7cy
829,UKDW JOGJA LUCU LUCU
830,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/Ytuu4Rq3Za
831,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
832,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/VgjEJsD8qX
833,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
834,Kok bisa ya anak fk ukdw suka sama novemberdad :(
835,@iKONIC_Jogja yaampun di audit ukdw? 🥺🥺🥺🥺
836,"Baru inget ini malam minggu, pantes tadi sore pas otw ke ukdw macetnya setengah mampus. Pas balikpun gitu.."
837,@apriliaaash @iKONICfess eh halouuu. Kamu tadi ke ukdw juga?
838,sp yg ikut kpop kpopan ukdw ngaku
839,@kkkskkj_ @iKONICfess kamu di ukdw jogja?
840,@amaliaahanaa Ukdw sis
841,"@damaringKW Saya sudah tidak di UKDW je, Mas."
842,"Foodtruck juga ikutan nge K-PoP
Live at UKDW

Home Made &amp; We Serve Order Only
087722883232

#tumpeng #tumpengenak
#tumpengmini #tumpengunik #tumpengcantik #nasikuning #cake #ultah #gudangan #hajatan #pesta #ceremony… https://t.co/9D3phYoBy2"
843,"Baru bangun langsung ditanya 
🐼: rencanamu hari ini ngapain inn? mau ikut ke kampus po mengingat kenangan dulu
🐥: nggakkkk. Mending tidur lagi lah😌
Mau main juga nggak ada temen:( padahal ada kpop ind fest nih di ukdw wkwkwkw"
844,"Dapatkan *DISKON dan Cashback* menarik periode Agustus &amp; September.
 *Hanya di Sagan Hotel Jogja***
📍 JL.Kartini Terban Jogjakarta.(Selatan Bundaran UGM)
*👉🏻5 Menit* dari : UGM, UNY, UKDW, RS Panti Rapih,  RS mata YAP, UGM,  RS Bethesda, Gudeg Sagan,  Galeria Mall https://t.co/lpY2Lz4WSw"
845,@sayshellotome ukdw jogja
846,@_seesawww gedung koinonia ukdw jogja
847,@bnbeys @tubirfess Tolong arsi uii / ukdw / ugm. Ini anak semester 1 salah magang
848,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/dQUD1OYAM3
849,Jagung deket ukdw adalah tempat  merenung paling enak tapi banyak orang pacaran makan jagung sedi https://t.co/zt9sdRfvkb
850,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/Ds9WGekfne
851,@_niskiya Besok di Hartono. Lusanya di UKDW.
852,"tugas
ukdw deadline
bio dead line
uwuwuwuwuwuwuwuwuwuuwuwwuuwuwquwwuwuwuwuwu
ukdw presentasi uwuwuwuwuwuwuw"
853,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/7SHdYzXBhm
854,@diptaadikara janjine enek UKDW hokya hokya
855,"@Nonayuuw Pokoknya kalo dari arah lempuyangan, abis flyover lampur merah UKDW belok kanan. Nanti kliatan bakul2 es cendolnya. Btw es dogernya juga enak! 

Duuh jadi kangen jogja banget :')
Jogja baik2 aja kan mbak?"
856,KCC Sejong: Korean Center UKDW membuka pendaftaran kursus Bahasa Korea untuk bulan September 2019 https://t.co/wiUNskCPeB
857,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/39RoZty6yr
858,@rsmandaputra eh Atma po UKDW yo lali
859,KCC Sejong: Korean Center UKDW membuka K-POP Indonesia Festival 2019 https://t.co/mHTLmNjRGU
860,"Kuliah di Jogja sekarang udah gak resah, gundah, gelisah ketika liburan
Bayar kuliah bisa dimana saja
#semuajadimudah #bpddiy #jogja @infojogja @Jogja24Jam @UGMYogyakarta @UIIYogyakarta @JogjaToday #ugm #uii #uad #ust #ukdw #uny #upn #umy https://t.co/dWryAAa2le"
861,"@haemchick @kmsthings dateng fi, sama tgl 24 ada lomba fandom di ukdw hayuk nonton"
862,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
863,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/cintNqRaLe
864,"Seminar Nasional dan Workshop ""Profesionalisme, Lifestyle, Personal Branding Pustakawan dan Tantangan Society 5.0"" di UKDW Yogyakarta. 
#SemimnarNasional #Workshop #Pustakawan #Perpustakaan #UKDW #Yogyakarta #Society50

https://t.co/KnWXmHud6u"
865,[17's] Carat Jogja msh ada yg mau ikutan lomba fanchant di Ukdw? Rep yaa nanti aku dm
866,@celineclst @TirtoID Di ukdw jg
867,"Open Recruitment PT. Griya Miesejati (Bakmi GM) Jakarta, Silahkan datang langsung untuk proses recruitment pada tanggal 11 September 2019 di UKDW https://t.co/qSjQwm06Sx"
868,@geseilatuw ngapain ke ukdw
869,#SetorFoto17an #oka2019 @UKDW @BEM_UKDW @OKAUKDWOfficial @_DutaWacana https://t.co/2ufigHUOOg
870,"Di hari kemerdekaan, jumpa Buya Syafii Maarif di apotek. Seorang guru bangsa yg dihormati beragam kalangan. Ambil obat sendiri, naik sepeda. Sangat sederhana dan ramah. God bless you, Buya. @ICRS_Yogya @Interfidei @UKDW"
871,Dimana itu ukdw? https://t.co/XStMsSC2Sh
872,"@umrjogja Revisi lagi mbak e :(
UKDW tidak tampak wkwk"
873,@nadadiian @ardsetyanto Emang UKDW ada po?
874,"@umrjogja Anu mbak, anu, ukdw :"")) wkwkwk"
875,@Birawa11Bambang @SerilaVivi Ukdw kampus apaan? Wkwk
876,"@monzhang @clarissadaphna Atau obsgyn aja kan pasti tiap bulan ada yang konsul kehamilan. . . 

Me : aku terima jadi dosen ukdw aja :)"
877,@ManukKobong Ukdw i opo
878,ukdw ra dianggep o https://t.co/Tr8v7DyQIt
879,"@ManukKobong mosok neng UKDW ana pemuda hijrah. haha
Nek murid yesus garis lurus akeh 😇"
880,@umrjogja UKDW mana UKDW
881,"@ManukKobong UKDW jelata edgy yak e, saking edgy ne ra dileboke 🤣🤣"
882,@umrjogja @crescentdoe ukdw?
883,UKDW and ciputra are lower than machung? Seriously? 😳 https://t.co/gtxQgJEqdL
884,@Curhatdong_mah Atma ukdw ity uny amikom belum ada nich
885,@hellodimcy @umrjogja @crescentdoe Kui sebelah UII kan Atma. UKDW sing raono
886,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/wwZcK5cC2X
887,@collegemenfess UKDW MANA UKDW
888,@tubbirfess Ukdw harusnya masuk sultan juga wwkwkw
889,"@umrjogja Heeee.... STTKD, STTA, Akbidyo, Stikes Aisyah, Unriyo, Unjani, UBSI, UTY, Amikom, UKDW, UPY, dll nendi lurdds :((( mesakake"
890,"@umrjogja UNY, Respati, Janabadra, Unisa, Sandar, UKDW, MSD, Amikom, STIPRAM, dll"
891,"Bismillah. Kost Putri, Lokasi strategis derah belakang Gerdena Jogja (Klitren Lor), dekat kampus UKDW, AA YKPN, UGM, UNY. 5 menit jalan ke Galeria Mall,Gardena.
Fasilitas:
1. Tempat tidur+kasur
2. Kamar mandi
3. Lemari Pakaian
4. Jemuran
5. Dapur dll

@JogjaUpdate @Jogja24Jam"
892,@8eatr @bentarabumi Phuket yang deket UKDW masih buka og~
893,[17's] Carat Jogja ada yg minat ikut lomba fanchant di UKDW tgl 24 besok? Kalo ada rep yaa nanti aku dm..
894,"Ada ‘best fandom competition’ Sabtu, 24 Agustus 2019 pkl. 10.00 di Gedung Koinonia UKDW. Ayo NCTZEN Jogja merapat 💚✨🎉💚 #NCTZENJogja #Yogyakarta #NCT127 #NCTDREAM #nctzens  #NCT #BestFandom #NCTZEN"
895,@FebbFebbFebb @ignatius_gio @RudiWaskit tolong ya kapan2 diajak makan yg haram2 depan UKDW 🙊😎
896,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/zalUs7jx3J
897,"@pemakankuaci @BilanganFu @okkymadasari Di Kapel UKDW, El. Lantai atas~"
898,@ignatius_gio dino berikute rak pace ukdw siap2 gowo panah
899,[17's] Carat jogja ada yg minat ikut lomba Fanchant di UKDW? kalo ada rep ya nanti aku dm.
900,"untuk meningkatkan kualitas pendidikan di bidang ilmu pengetahuan dan teknologi maka Universitas Kristen Duta Wacana (UKDW) Yogyakarta terus menjalin kerjasama dengan berbagai Universitas Terbuka di beberapa negara yaitu dua universitas di Rusia.

https://t.co/iSci5vi1Z8 https://t.co/B1wE4LmIsh"
901,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/cSoZqu85Rg
902,UKDW Yogyakarta Terima Kunjungan dari Leibniz University Jerman https://t.co/PSwoJlEYNX
903,"@ignatius_gio @RudiWaskit 👦: makan dimana?
👩: perempatan belok kiri,, ada banyak makanan depan UKDW
👦: ehhh itu babi.. Haram
👩: ambil lurus deh depan bethesda 
👦: nggk ada tempat parkir, males parkir di rs nya
👩: ambil kanan deh.. Bungong jeumpa aja
👦: gassskeun"
904,"@ignatius_gio Aku mau nongkrong di kopi joss, eh tapi  ke gacoan colombo aja deh, eh tapi kayaknya toba nauli deket ukdw enaa"
905,@ManukKobong Ehh depan ukdw aja
906,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/ngBgQJd0Cv
907,Campus tour UKDW. Maba antaran aku https://t.co/jeaQvFMQ6G
908,UKDW PROFILE https://t.co/3CAwDFF7x0 lewat YouTube #sabda
909,@Sangsthita_ Pindah ukdw dong :)
910,@tunggalp Pak Gerrit Singgih itu dosen teologi UKDW. Dosen di kampus saya.
911,KCC Sejong: Korean Center UKDW Membuka Pendaftaran Kursus Persiapan Ujian TOPIK I https://t.co/j51A2cXa9l
912,@Amlgta Yaampun kasian:( kokoh kokoh ukdw gaada yg minat po?
913,@jcjchhr @tanya2rl Depan ukdw ada
914,"pengen jalan jalan ke luar negri

SADAR, UKDW, UST 👍"
915,"@anderic_ Rumah makan cina yang enak dan dijamin ketidak halalannya tapi ga mahal banget tu di deket lampu merah UKDW, ric. Lebih ena dari Tio Ciu nek menurutku."
916,@susansandraa_ Ukdw ganti nama kampus kh?
917,UKDW Gelar 'Interreligious Dialogue' https://t.co/2iUbleP1ms https://t.co/P0ZLN0dSK7
918,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/hrBbIzlo22
919,"iyooo di ukdw, anda jogja le ato? https://t.co/wkAidi9Xyk"
920,"@_gladhys Malem terakhir di Jogja tgl 20 juni 2019, sebenernya waktu itu aku males mau ketemu.
Tapi dia maksain buat ketemu sebelum ldr, ngajakin lah dia ke terminal concat buat makan trus ke ukdw, balik dari sana malah dibawa keliling jogja sampe depan lippo aku dipeluk sampe sesenggukan"
921,@ridhosaputra Nasi rames deket UKDW itu emang legend ya?
922,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/7uCEzAv705
923,@detikcom UKI mungkin akan diganti UKDW
924,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
925,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/bvFoMt4GPr
926,@UKDW Permisi Pak mau bertanya Beasiswa Talenta Duta Wacana dapat diajukan sewaktu mengikuti tes reguler atau setelah menjadi mahasiswa UKDW?
927,[cm] yg maba ukdw rep dong mau mutualan hihi
928,[cm] ada maba ukdw jogja gak ni.??
929,Ayo kuliah ke UKDW .... 😊 https://t.co/yMXpaFQyQS
930,@LiaYusra Hayo le adol ning nggon sepi yobra bakal ono sing tuku. Adol ning sebelah e UKDW koyone prospek wkwkw
931,"Baru selesai S2 di UKDW.

jleb."
932,"Slmt sore Kotaku...smgt
Kegiatan hr ini selasa 06 agustus 2019 di bkm tunas asri  desa bendungan kec wates pertemuan Tipp untuk perencanaan kawasan livelihood  yg bekerjasa dgn Ukdw yogyakarta 👍👍 https://t.co/XZgXoXYqGg"
933,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
934,"Kmrn rencananya mau ke ukdw jam 8, aku sekarang : rebahan, mager, blm mandi 🙂"
935,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/Q62v1e7cV3
936,"✔ KPOPIFEST 2019 DAY 2 (Professional CCM Concert)
📍 Cornertone Hall Hartono Mall
🕟 18.00 - selesai

✔ KPOPIFEST 2019 DAY 3 (Professional Kpop Team &amp; Dance cover competition)
📍 Auditorium Koinonia UKDW
🕟 10.00 - selesai"
937,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
938,"@ZuAndreas @AdityaWisnu Cari kostny diarea sekitar ukdw, usd kampus 1.. dijamin bebas kata2 itu.. akh sekitar atma"
939,@amir_tornado @MunimSirry @na_dirs @Cittairlanie @sahaL_AS Saya memang suka cara pandang beliau mas. Saya ingat pertama kali menghadiri diskusi publik beliau di UKDW jogja. Suwun mas. 🙏
940,"Jika mengendus asap masakan babi itu haram, maka aku suda murtad dari kemarin2 doong tiap hari pulang kerja lewat jalan sepanjang UKDW 😭"
941,"Diriku buka ig:
Twibbon ui ub undip uny upnvj  itb ipb ukdw dkk bertebaran😮"
942,KCC Sejong: Lowongan Pekerjaan Guru Tetap Bahasa Korea di Korean Center UKDW Yogyakarta https://t.co/c5OY2ZMyJj
943,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/okUBIG7WLQ
944,"Rumah Babadan, adalah rumah singgah  milik UKDW yg berada di sekitaran jakal km 13, berhawa sejuk, nuansa tradisional, dan dipenuhi dgn taman bunga. 

Cocok bagi yg ingin berkontemplasi 😀

Nginep disini aja om @Setanko83r 😀 https://t.co/oKOxbHByeH"
